no_sentence,num_words,character0,character1,character2_3,character4,character5,std_dev,sent_len_diff,count_short_sentences_in_paragraphs,count_long_sentences_in_paragraphs,check_word0,check_word1,check_word2_3,check_word3,check_word4,check_word5,check_num,check_capitals,check_et
0.4375,0.5288135593220339,0.0,1.0,0.0,0.0,0.0,0.07787318677290433,0.09142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.4745762711864407,1.0,1.0,0.0,0.0,0.0,0.13676963008109885,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5694915254237287,0.0,1.0,0.0,0.0,0.0,0.08322358378644058,0.10857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5625,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.14508915000632872,0.21714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.2542372881355932,1.0,1.0,0.0,0.0,0.0,0.15470766809891026,0.17714285714285713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.4271186440677966,0.0,0.0,0.0,0.0,0.0,0.1009665982701377,0.09142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.559322033898305,1.0,1.0,0.0,0.0,0.0,0.09952720111682664,0.12571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.5762711864406779,0.0,1.0,0.0,0.0,0.0,0.11139629721997225,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7050847457627119,1.0,1.0,0.0,0.0,0.0,0.20280506144919985,0.22285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5625,0.7898305084745763,1.0,1.0,1.0,0.0,1.0,0.09165408258455987,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.583050847457627,0.0,1.0,0.0,0.0,0.0,0.19178162894236947,0.2057142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.4610169491525424,1.0,1.0,0.0,0.0,0.0,0.1390787909457317,0.05142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.44745762711864406,0.0,0.0,0.0,0.0,0.0,0.20445465532212448,0.19428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.6875,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.1369635471359239,0.1657142857142857,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1875,0.4779661016949152,1.0,0.0,0.0,0.0,1.0,0.30854562023731646,0.2742857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5627118644067796,1.0,1.0,0.0,0.0,0.0,0.19475654674557488,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.48135593220338985,0.0,1.0,0.0,0.0,0.0,0.1625219064964237,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5322033898305084,1.0,1.0,0.0,0.0,1.0,0.18360407329983347,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.8677966101694915,1.0,1.0,0.0,0.0,0.0,0.18852163716375303,0.17142857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5525423728813559,1.0,1.0,0.0,0.0,1.0,0.19969989061516283,0.22857142857142856,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5118644067796609,0.0,1.0,0.0,0.0,0.0,0.15906709633777952,0.1657142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5220338983050847,1.0,1.0,0.0,0.0,1.0,0.17365373034970222,0.22285714285714286,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.9220338983050846,1.0,1.0,0.0,0.0,0.0,0.15874340208711435,0.10857142857142857,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7491525423728813,1.0,1.0,0.0,0.0,0.0,0.14661184957243784,0.16,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.9186440677966101,1.0,1.0,1.0,0.0,0.0,0.14487386779014075,0.18857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7389830508474575,0.0,1.0,0.0,0.0,0.0,0.07193137205878797,0.05714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7728813559322033,1.0,1.0,0.0,0.0,0.0,0.2474239247898039,0.32,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5627118644067796,0.0,1.0,1.0,0.0,0.0,0.15027329471359716,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.6135593220338983,1.0,1.0,0.0,0.0,0.0,0.11998212930255016,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.48135593220338985,1.0,1.0,0.0,0.0,1.0,0.13718500372032746,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.7457627118644067,1.0,1.0,0.0,0.0,0.0,0.10048525706452428,0.09142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8847457627118643,1.0,1.0,0.0,0.0,0.0,0.18612684097327756,0.17142857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5288135593220339,1.0,1.0,0.0,0.0,0.0,0.1263229510764296,0.18857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.4610169491525424,1.0,0.0,0.0,0.0,0.0,0.11003492634949955,0.11428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.625,0.7254237288135593,1.0,1.0,0.0,0.0,0.0,0.11830310967563584,0.10285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5625,0.5932203389830508,1.0,1.0,0.0,0.0,0.0,0.1257876898571682,0.12571428571428572,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.8983050847457626,1.0,1.0,1.0,0.0,0.0,0.17248440911114737,0.15428571428571428,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5118644067796609,0.0,1.0,0.0,0.0,0.0,0.0825649356859053,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.625,0.6,1.0,1.0,0.0,0.0,1.0,0.06566162268409047,0.10285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.7389830508474575,1.0,1.0,0.0,0.0,1.0,0.1131383205187804,0.09714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5288135593220339,1.0,1.0,0.0,0.0,0.0,0.12262907303684956,0.12571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.6542372881355931,1.0,1.0,0.0,0.0,0.0,0.12885613320203687,0.16,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.6135593220338983,0.0,1.0,1.0,0.0,0.0,0.4868793521230536,0.5314285714285715,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5625,0.6372881355932203,1.0,1.0,0.0,0.0,1.0,0.08449410432197971,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.583050847457627,1.0,1.0,1.0,0.0,0.0,0.10657448432880462,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6542372881355931,1.0,1.0,0.0,0.0,0.0,0.18879827878782626,0.16,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.759322033898305,1.0,1.0,0.0,0.0,0.0,0.0968716308866089,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.3559322033898305,1.0,1.0,0.0,0.0,0.0,0.132726912409612,0.13714285714285715,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5288135593220339,1.0,1.0,0.0,0.0,1.0,0.14727224376888434,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.4610169491525424,0.0,1.0,1.0,0.0,0.0,0.06131453651842478,0.05142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5,0.7423728813559322,1.0,1.0,0.0,0.0,0.0,0.19198910254774734,0.28,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7864406779661016,0.0,1.0,1.0,0.0,0.0,0.1613911630903281,0.1657142857142857,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.6338983050847458,1.0,1.0,0.0,0.0,0.0,0.308363636520969,0.22857142857142856,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.7016949152542372,1.0,1.0,0.0,0.0,0.0,0.11628763930719303,0.1657142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7796610169491525,0.0,1.0,1.0,0.0,0.0,0.06868494096284039,0.10285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.559322033898305,1.0,1.0,1.0,0.0,0.0,0.2244376309007481,0.24571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5762711864406779,1.0,1.0,0.0,0.0,0.0,0.10061836983886834,0.11428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.125,0.09152542372881356,0.0,1.0,0.0,0.0,0.0,0.11891560032481652,0.06857142857142857,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.3864406779661017,1.0,1.0,0.0,0.0,1.0,0.23305154594083202,0.2057142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.48135593220338985,0.0,1.0,1.0,0.0,1.0,0.0793863091382623,0.09142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.8644067796610169,1.0,1.0,0.0,0.0,1.0,0.176048229824424,0.2057142857142857,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.7830508474576271,1.0,1.0,0.0,0.0,0.0,0.14402049626438693,0.14285714285714285,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5118644067796609,1.0,1.0,0.0,0.0,0.0,0.20086630409021283,0.26857142857142857,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8542372881355932,1.0,1.0,0.0,0.0,0.0,0.08650233203115354,0.10857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5016949152542373,1.0,1.0,0.0,0.0,0.0,0.20672384819286324,0.2,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.4440677966101695,1.0,1.0,0.0,0.0,0.0,0.2254570349241573,0.21714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5288135593220339,0.0,1.0,0.0,0.0,0.0,0.0958715916342247,0.09714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5625,0.8677966101694915,1.0,1.0,0.0,0.0,0.0,0.11907618864960308,0.10857142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5457627118644067,1.0,1.0,1.0,0.0,0.0,0.12707242774335492,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6847457627118644,1.0,1.0,1.0,0.0,0.0,0.19146476348194738,0.26857142857142857,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.5525423728813559,1.0,1.0,0.0,0.0,0.0,0.19278417581890422,0.22857142857142856,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6,1.0,1.0,0.0,0.0,0.0,0.12183142522654947,0.12571428571428572,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6135593220338983,1.0,1.0,0.0,0.0,0.0,0.11005902433106943,0.09714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.25,0.5491525423728814,1.0,1.0,0.0,0.0,0.0,0.19361018468157035,0.21714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5728813559322034,1.0,0.0,0.0,0.0,0.0,0.18796560161081394,0.10857142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6305084745762711,0.0,1.0,1.0,0.0,0.0,0.19659015271084584,0.21714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.4745762711864407,0.0,1.0,0.0,0.0,0.0,0.07103822002291492,0.07428571428571429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.625,0.6067796610169491,0.0,1.0,0.0,0.0,0.0,0.11891560032481652,0.13142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.25,0.5084745762711864,1.0,1.0,0.0,0.0,0.0,0.18129557172127964,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.7389830508474575,1.0,1.0,1.0,0.0,0.0,0.13903399327207036,0.13714285714285715,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.625,0.5016949152542373,1.0,1.0,0.0,0.0,0.0,0.14363767722783968,0.12,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.535593220338983,0.0,1.0,1.0,0.0,0.0,0.1176590983478204,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.8125,0.9830508474576272,0.0,0.0,0.0,0.0,0.0,0.14272345133606462,0.15428571428571428,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.7186440677966102,0.0,1.0,0.0,0.0,0.0,0.11536990927717795,0.07428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.8271186440677966,1.0,1.0,0.0,0.0,1.0,0.20767141674516995,0.21142857142857144,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.8677966101694915,1.0,1.0,0.0,0.0,1.0,0.0803412362022975,0.11428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5559322033898304,1.0,1.0,0.0,0.0,0.0,0.09161067145516737,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5152542372881356,1.0,1.0,0.0,0.0,1.0,0.20923650239525943,0.26857142857142857,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5254237288135593,1.0,1.0,1.0,0.0,0.0,0.07878802798210509,0.06857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0625,0.12203389830508474,1.0,1.0,0.0,0.0,0.0,0.013823657747563669,0.011428571428571429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.647457627118644,1.0,1.0,0.0,0.0,0.0,0.146150635610017,0.22857142857142856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.7016949152542372,1.0,1.0,0.0,0.0,0.0,0.19948495989423448,0.14857142857142858,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.43728813559322033,1.0,1.0,0.0,0.0,0.0,0.12680061475243792,0.09142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7830508474576271,1.0,1.0,0.0,0.0,0.0,0.23064759028266776,0.3314285714285714,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.48474576271186437,0.0,1.0,0.0,0.0,0.0,0.1954960426820845,0.25142857142857145,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.5322033898305084,0.0,1.0,0.0,0.0,0.0,0.13320809916880058,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.49491525423728816,0.0,1.0,0.0,0.0,1.0,0.07602370562612712,0.08571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.5525423728813559,0.0,1.0,0.0,0.0,0.0,0.12351632337775852,0.11428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.4745762711864407,1.0,1.0,1.0,0.0,1.0,0.11218422066894383,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.4779661016949152,1.0,1.0,0.0,0.0,1.0,0.18023016246609033,0.12571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.5728813559322034,1.0,1.0,0.0,0.0,0.0,0.07478241886452422,0.08,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.623728813559322,0.0,1.0,0.0,0.0,0.0,0.06120510255788414,0.06285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.4983050847457627,1.0,1.0,1.0,0.0,0.0,0.24693790748194436,0.2914285714285714,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7728813559322033,1.0,1.0,0.0,0.0,0.0,0.15836046796339184,0.12571428571428572,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.5898305084745762,1.0,1.0,1.0,0.0,0.0,0.1098002266304078,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.4271186440677966,1.0,1.0,0.0,0.0,0.0,0.11750109085429118,0.12,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.375,0.583050847457627,1.0,1.0,0.0,0.0,1.0,0.40152276091202294,0.48,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.535593220338983,1.0,1.0,0.0,0.0,0.0,0.17229565387862988,0.21142857142857144,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.5118644067796609,0.0,0.0,0.0,0.0,0.0,0.08664908624025196,0.12,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.7288135593220338,1.0,1.0,1.0,0.0,0.0,0.4963176790448224,0.5428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.464406779661017,1.0,1.0,0.0,0.0,1.0,0.14317019321747024,0.13714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.7220338983050847,1.0,1.0,1.0,0.0,0.0,0.30902426692148194,0.32571428571428573,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6915254237288135,1.0,1.0,0.0,0.0,0.0,0.16888074755023208,0.24,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.12542372881355932,0.0,0.0,0.0,0.0,0.0,0.1279622031691283,0.14857142857142858,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3125,0.4915254237288135,1.0,1.0,0.0,0.0,0.0,0.13993490266130448,0.14285714285714285,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.8135593220338982,1.0,1.0,1.0,0.0,0.0,0.1883948892632741,0.22285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.2711864406779661,1.0,1.0,0.0,0.0,0.0,0.08107784447769396,0.06285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.7898305084745763,1.0,1.0,0.0,0.0,0.0,0.1541570281938783,0.14857142857142858,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.7966101694915254,1.0,1.0,0.0,0.0,0.0,0.11819626557194626,0.12571428571428572,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6271186440677966,1.0,1.0,1.0,0.0,0.0,0.14709981159128815,0.13714285714285715,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.711864406779661,1.0,1.0,0.0,0.0,0.0,0.10685428130368094,0.13142857142857142,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8915254237288135,1.0,1.0,0.0,0.0,0.0,0.11641918180834597,0.15428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.8169491525423728,1.0,1.0,0.0,0.0,0.0,0.10375420278263482,0.13142857142857142,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.43728813559322033,1.0,1.0,0.0,0.0,0.0,0.15176500973810952,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.18644067796610167,1.0,1.0,0.0,0.0,0.0,0.10285395912927016,0.05142857142857143,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.8101694915254237,1.0,1.0,0.0,0.0,1.0,0.16367321688912367,0.14285714285714285,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.49491525423728816,1.0,1.0,1.0,0.0,0.0,0.09588216467146923,0.12,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.6711864406779661,1.0,1.0,0.0,0.0,1.0,0.12640098588266557,0.12,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.647457627118644,0.0,1.0,0.0,0.0,0.0,0.18249621776768335,0.19428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.6711864406779661,1.0,1.0,0.0,0.0,0.0,0.1853349914493737,0.21142857142857144,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.7254237288135593,1.0,1.0,0.0,0.0,0.0,0.2898195108371385,0.3657142857142857,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5016949152542373,1.0,1.0,0.0,0.0,1.0,0.26796510713326643,0.26285714285714284,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5,0.8203389830508474,1.0,1.0,0.0,0.0,0.0,0.2416395759953441,0.30857142857142855,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.559322033898305,1.0,1.0,1.0,0.0,0.0,0.1421038864751491,0.1657142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5627118644067796,1.0,1.0,0.0,0.0,0.0,0.10612527480854754,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.5661016949152542,0.0,1.0,0.0,0.0,0.0,0.17563585310831858,0.11428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5322033898305084,0.0,1.0,0.0,0.0,0.0,0.10520372766100779,0.12571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4542372881355932,1.0,1.0,0.0,0.0,0.0,0.14487826450241592,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7186440677966102,1.0,1.0,0.0,0.0,0.0,0.16929572112761085,0.25142857142857145,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.9322033898305084,1.0,1.0,0.0,0.0,0.0,0.11056525997003014,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.5694915254237287,0.0,1.0,0.0,0.0,0.0,0.16573983398312986,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.647457627118644,1.0,1.0,1.0,0.0,1.0,0.15265638516924104,0.16,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.7762711864406779,1.0,1.0,0.0,0.0,1.0,0.10516573582907247,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6847457627118644,1.0,1.0,1.0,0.0,0.0,0.10522110263472798,0.13714285714285715,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6847457627118644,1.0,1.0,0.0,0.0,0.0,0.1529120102577907,0.21142857142857144,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.5898305084745762,0.0,1.0,0.0,0.0,0.0,0.10249587985860986,0.12,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
