no_sentence,num_words,character0,character1,character2_3,character4,character5,std_dev,sent_len_diff,count_short_sentences_in_paragraphs,count_long_sentences_in_paragraphs,check_word0,check_word1,check_word2_3,check_word3,check_word4,check_word5,check_num,check_capitals,check_et
0.4375,0.5288135593220339,0.0,1.0,0.0,0.0,0.0,0.07787318677290433,0.09142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.4745762711864407,1.0,1.0,0.0,0.0,0.0,0.13676963008109885,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5694915254237287,0.0,1.0,0.0,0.0,0.0,0.08322358378644058,0.10857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5625,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.14508915000632872,0.21714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.2542372881355932,1.0,1.0,0.0,0.0,0.0,0.15470766809891026,0.17714285714285713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.4271186440677966,0.0,0.0,0.0,0.0,0.0,0.1009665982701377,0.09142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.559322033898305,1.0,1.0,0.0,0.0,0.0,0.09952720111682664,0.12571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.5762711864406779,0.0,1.0,0.0,0.0,0.0,0.11139629721997225,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7050847457627119,1.0,1.0,0.0,0.0,0.0,0.20280506144919985,0.22285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5625,0.7898305084745763,1.0,1.0,1.0,0.0,1.0,0.09165408258455987,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.583050847457627,0.0,1.0,0.0,0.0,0.0,0.19178162894236947,0.2057142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.4610169491525424,1.0,1.0,0.0,0.0,0.0,0.1390787909457317,0.05142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.44745762711864406,0.0,0.0,0.0,0.0,0.0,0.20445465532212448,0.19428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.6875,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.1369635471359239,0.1657142857142857,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1875,0.4779661016949152,1.0,0.0,0.0,0.0,1.0,0.30854562023731646,0.2742857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5627118644067796,1.0,1.0,0.0,0.0,0.0,0.19475654674557488,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.48135593220338985,0.0,1.0,0.0,0.0,0.0,0.1625219064964237,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5322033898305084,1.0,1.0,0.0,0.0,1.0,0.18360407329983347,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.8677966101694915,1.0,1.0,0.0,0.0,0.0,0.18852163716375303,0.17142857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5525423728813559,1.0,1.0,0.0,0.0,1.0,0.19969989061516283,0.22857142857142856,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5118644067796609,0.0,1.0,0.0,0.0,0.0,0.15906709633777952,0.1657142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5220338983050847,1.0,1.0,0.0,0.0,1.0,0.17365373034970222,0.22285714285714286,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.9220338983050846,1.0,1.0,0.0,0.0,0.0,0.15874340208711435,0.10857142857142857,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7491525423728813,1.0,1.0,0.0,0.0,0.0,0.14661184957243784,0.16,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.9186440677966101,1.0,1.0,1.0,0.0,0.0,0.14487386779014075,0.18857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7389830508474575,0.0,1.0,0.0,0.0,0.0,0.07193137205878797,0.05714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7728813559322033,1.0,1.0,0.0,0.0,0.0,0.2474239247898039,0.32,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5627118644067796,0.0,1.0,1.0,0.0,0.0,0.15027329471359716,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.6135593220338983,1.0,1.0,0.0,0.0,0.0,0.11998212930255016,0.13714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.48135593220338985,1.0,1.0,0.0,0.0,1.0,0.13718500372032746,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.7457627118644067,1.0,1.0,0.0,0.0,0.0,0.10048525706452428,0.09142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8847457627118643,1.0,1.0,0.0,0.0,0.0,0.18612684097327756,0.17142857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5288135593220339,1.0,1.0,0.0,0.0,0.0,0.1263229510764296,0.18857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.4610169491525424,1.0,0.0,0.0,0.0,0.0,0.11003492634949955,0.11428571428571428,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.625,0.7254237288135593,1.0,1.0,0.0,0.0,0.0,0.11830310967563584,0.10285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5625,0.5932203389830508,1.0,1.0,0.0,0.0,0.0,0.1257876898571682,0.12571428571428572,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.8983050847457626,1.0,1.0,1.0,0.0,0.0,0.17248440911114737,0.15428571428571428,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5118644067796609,0.0,1.0,0.0,0.0,0.0,0.0825649356859053,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.625,0.6,1.0,1.0,0.0,0.0,1.0,0.06566162268409047,0.10285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.7389830508474575,1.0,1.0,0.0,0.0,1.0,0.1131383205187804,0.09714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
