text,truth,prediction
"The abundance evolution of interstellar dust species originating from stellar sources and from condensation in molecular clouds in the local interstellar medium of the Milky Way is studied and the input of dust material to the Solar System is determined. A one-zone chemical evolution model of the Milky Way for the elemental composition of the disk combined with an evolution model for its interstellar dust component similar to that of Dwek (1998) is developed. The dust model considers dust-mass return from AGB stars as calculated from synthetic AGB models combined with models for dust condensation in stellar outflows. Supernova dust formation is included in a simple parameterized form which is gauged by observed abundances of presolar dust grains with supernova origin. For dust growth in the ISM a simple method is developed for coupling this with disk and dust evolution models. The time evolution of the abundance of the following dust species is followed in the model: silicate, carbon, silicon carbide, and iron dust from AGB stars and from SNe as well as silicate, carbon, and iron dust grown in molecular clouds. It is shown that the interstellar dust population is dominated by dust accreted in molecular clouds; most of the dust material entering the Solar System at its formation does not show isotopic abundance anomalies of the refractory elements, i.e., inconspicuous isotopic abundances do not point to a Solar System origin of dust grains. The observed abundance ratios of presolar dust grains formed in SN ejecta and in AGB star outflows requires that for the ejecta from SNe the fraction of refractory elements condensed into dust is 0.15 for carbon dust and is quite small (∼10^-4) for other dust species. ",0,0
"Electron-electron interactions play a major role in determining the low-temperature rate of phase loss of electrons in mesoscopic systems. The study of the dephasing rate is expected to contribute to the understanding of the many-body nature of such systems. Closed quantum dots are of special interest in this respect, due to theoretical predictions suggesting a possible transition temperature below which the dephasing rate vanishes. This prediction has attracted much attention, since closed quantum dots are prime candidates for storage units in quantum computers, and thus their phase coherence properties are of great importance. However, an effective method for measuring the dephasing rate within a closed quantum dot is still lacking. Here we study two-level systems and show that the Fano factor has a sharp peak as a function of the chemical potential, the location of which can be simply related to the dephasing rate. We thus suggest to use the properties of the Fano factor peak in the super-Poissonian regime as a probe for the dephasing rate. ",0,0
"We consider an unambiguous identification of an unknown coherent state with one of two unknown coherent reference states. Specifically, we consider two modes of an electromagnetic field prepared in unknown coherent states alpha_1 and alpha_2, respectively. The third mode is prepared either in the state alpha_1 or in the state alpha_2. The task is to identify (unambiguously) which of the two modes are in the same state. We present a scheme consisting of three beamsplitters capable to perform this task. Although we don't prove the optimality, we show that the performance of the proposed setup is better than the generalization of the optimal measurement known for a finite-dimensional case. We show that a single beamsplitter is capable to perform an unambiguous quantum state comparison for coherent states optimally. Finally we propose an experimental setup consisting of 2N-1 beamsplitters for unambiguous identification among N unknown coherent states. This setup can be considered as a search in a quantum database. The elements of the database are unknown coherent states encoded in different modes of an electromagnetic field. The task is to specify the two modes that are excited in the same, though unknown, coherent state. ",0,0
"A space-based gravitational microlensing exoplanet survey will provide a statistical census of exoplanets with masses down to 0.1 Earth-masses and orbital separations ranging from 0.5AU to infinity. This includes analogs to all the Solar System's planets except for Mercury, as well as most types of planets predicted by planet formation theories. Such a survey will provide results on the frequency of planets around all types of stars except those with short lifetimes. Close-in planets with separations < 0.5 AU are invisible to a space-based microlensing survey, but these can be found by Kepler. Other methods, including ground-based microlensing, cannot approach the comprehensive statistics on the mass and semi-major axis distribution of extrasolar planets that a space-based microlensing survey will provide. The terrestrial planet sensitivity of a ground-based microlensing survey is limited to the vicinity of the Einstein radius at 2-3 AU, and space-based imaging is needed to identify and determine the mass of the planetary host stars for the vast majority of planets discovered by microlensing. Thus, a space-based microlensing survey is likely to be the only way to gain a comprehensive understanding of the nature of planetary systems, which is needed to understand planet formation and habitability. The proposed Microlensing Planet Finder (MPF) mission is an example of a space-based microlensing survey that can accomplish these objectives with proven technology and a cost that fits comfortably under the NASA Discovery Program cost cap. ",0,0
"We search for galaxy counterparts to damped Lyman-alpha absorbers (DLAs) at z>2 towards nine quasars, which have 14 DLAs and 8 sub-DLAs in their spectra. We use integral field spectroscopy to search for Ly-alpha emission line objects at the redshifts of the absorption systems. Besides recovering two previously confirmed objects, we find six statistically significant candidate Ly-alpha emission line objects. The candidates are identified as having wavelengths close to the DLA line where the background quasar emission is absorbed. In comparison with the six currently known Ly-alpha emitting DLA galaxies the candidates have similar line fluxes and line widths, while velocity offsets between the emission lines and systemic DLA redshifts are larger. The impact parameters are larger than 10 kpc, and lower column density systems are found at larger impact parameters. Assuming that a single gas cloud extends from the QSO line of sight to the location of the candidate emission line, we find that the average candidate DLA galaxy is surrounded by neutral gas with an exponential scale length of5 kpc. ",0,0
"This work reports a theoretical study of the gas phase unimolecular decomposition of cyclobutane, cyclopentane and cyclohexane by means of quantum chemical calculations. A biradical mechanism has been envisaged for each cycloalkane, and the main routes for the decomposition of the biradicals formed have been investigated at the CBS-QB3 level of theory. Thermochemical data (δH^0_f, S^0, C^0_p) for all the involved species have been obtained by means of isodesmic reactions. The contribution of hindered rotors has also been included. Activation barriers of each reaction have been analyzed to assess the 1 energetically most favorable pathways for the decomposition of biradicals. Rate constants have been derived for all elementary reactions using transition state theory at 1 atm and temperatures ranging from 600 to 2000 K. Global rate constant for the decomposition of the cyclic alkanes in molecular products have been calculated. Comparison between calculated and experimental results allowed to validate the theoretical approach. An important result is that the rotational barriers between the conformers, which are usually neglected, are of importance in decomposition rate of the largest biradicals. Ring strain energies (RSE) in transition states for ring opening have been estimated and show that the main part of RSE contained in the cyclic reactants is removed upon the activation process. ",0,0
"By combining experimental measurements of the quasiparticle and dynamical magnetic properties of optimally electron-doped Pr_0.88LaCe_0.12CuO_4 with theoretical calculations we demonstrate that the conventional fermiology approach cannot possibly account for the magnetic fluctuations in these materials. In particular, we perform tunneling experiments on the very same sample for which a dynamical magnetic resonance has been reported recently and use photoemission data by others on a similar sample to characterize the fermionic quasiparticle excitations in great detail. We subsequently use this information to calculate the magnetic response within the conventional fermiology framework as applied in a large body of work for the hole-doped superconductors to find a profound disagreement between the theoretical expectations and the measurements: this approach predicts a step-like feature rather than a sharp resonance peak, it underestimates the intensity of the resonance by an order of magnitude, it suggests an unreasonable temperature dependence of the resonance, and most severely, it predicts that most of the spectral weight resides in incommensurate wings which are a key feature of the hole-doped cuprates but have never been observed in the electron-doped counterparts. Our findings strongly suggest that the magnetic fluctuations reflect the quantum-mechanical competition between antiferromagnetic and superconducting orders. ",0,0
"Very recently in arXiv:0705.0303 Alday and Maldacena gave a string theory prescription for computing (all) planar amplitudes in N=4 supersymmetric gauge theory at strong coupling using the AdS/CFT correspondence. These amplitudes are determined by a classical string solution and contain a universal exponential factor involving the action of the classical string. On the gauge theory side, expressions for perturbative amplitudes at strong coupling were previously proposed only for specific helicities of external particles – the maximally helicity violating or MHV amplitudes. These follow from the exponential ansatz of Bern, Dixon and Smirnov for MHV amplitudes in N=4 SYM. In this paper we examine the amplitudes dependence on helicities and particle-types of external states. We consider the prefactor of string amplitudes and give arguments suggesting that the prefactor at strong coupling should be the same as the Yang-Mills tree-level amplitude for the same process. This implies that scattering amplitudes in N=4 SYM simplify dramatically in the strong coupling limit. It follows from our proposal that in this limit all (MHV and non-MHV) n-point amplitudes are given by the (known) tree-level Yang-Mills result times the helicity-independent (and particle-type-independent) universal exponential. ",0,0
"Massive stars, supernovae (SNe), and long-duration gamma-ray bursts (GRBs) have a huge impact on their environment. Despite their importance, a comprehensive knowledge of which massive stars produce which SN/GRB is hitherto lacking. We present a brief overview about our knowledge of mass loss in the Hertzsprung-Russell Diagram (HRD) covering evolutionary phases of the OB main sequence, the unstable Luminous Blue Variable (LBV) stage, and the Wolf-Rayet (WR) phase. Despite the fact that metals produced by “self-enrichment” in WR atmospheres exceed the initial – host galaxy – metallicity, by orders of magnitude, a particularly strong dependence of the mass-loss rate on the initial metallicity is found for WR stars at sub-solar metallicities (1/10 – 1/100 solar). This provides a significant boost to the collapsar model for GRBs, as it may present a viable mechanism to prevent the loss of angular momentum by stellar winds at low metallicity, whilst strong Galactic WR winds may inhibit GRBs occurring at solar metallicities. Furthermore, we discuss recently reported quasi-sinusoidal modulations in the radio lightcurves of SNe 2001ig and 2003bg. We show that both the sinusoidal behaviour and the recurrence timescale of these modulations are consistent with the predicted mass-loss behaviour of LBVs, and we suggest LBVs may be the progenitors of some core-collapse SNe. ",0,0
"We study the quantum Hall effect in graphene at filling factors ν= 0 and ν= ±, concentrating on the quantum Hall ferromagnetic regime, within a non-perturbative bosonization formalism. We start by developing a bosonization scheme for electrons with two discrete degrees of freedom (spin-1/2 and pseudospin-1/2) restricted to the lowest Landau level. Three distinct phases are considered, namely the so-called spin-pseudospin, spin, and pseudospin phases. The first corresponds to a quarter-filled (ν=-1) while the others to a half-filled (ν= 0) lowest Landau level. In each case, we show that the elementary neutral excitations can be treated approximately as a set of n-independent kinds of boson excitations. The boson representation of the projected electron density, the spin, pseudospin, and mixed spin-pseudospin density operators are derived. We then apply the developed formalism to the effective continuous model, which includes SU(4) symmetry breaking terms, recently proposed by Alicea and Fisher. For each quantum Hall state, an effective interacting boson model is derived and the dispersion relations of the elementary excitations are analytically calculated. We propose that the charged excitations (quantum Hall skyrmions) can be described as a coherent state of bosons. We calculate the semiclassical limit of the boson model derived from the SU(4) invariant part of the original fermionic Hamiltonian and show that it agrees with the results of Arovas and co-workers for SU(N) quantum Hall skyrmions. We briefly discuss the influence of the SU(4) symmetry breaking terms in the skyrmion energy. ",0,0
"We use very precise frequencies of low-degree solar-oscillation modes measured from 4752 days of data collected by the Birmingham Solar-Oscillations Network (BiSON) to derive seismic information on the solar core. We compare these observations to results from a large Monte Carlo simulation of standard solar models, and use the results to constrain the mean molecular weight of the solar core, and the metallicity of the solar convection zone. We find that only a high value of solar metallicity is consistent with the seismic observations. We can determine the mean molecular weight of the solar core to a very high precision, and, dependent on the sequence of Monte Carlo models used, find that the average mean molecular weight in the inner 20",0,0
"In this paper we outline some aspects of nonabelian gauged linear sigma models. First, we review how partial flag manifolds (generalizing Grassmannians) are described physically by nonabelian gauged linear sigma models, paying attention to realizations of tangent bundles and other aspects pertinent to (0,2) models. Second, we review constructions of Calabi-Yau complete intersections within such flag manifolds, and properties of the gauged linear sigma models. We discuss a number of examples of nonabelian GLSM's in which the Kahler phases are not birational, and in which at least one phase is realized in some fashion other than as a complete intersection, extending previous work of Hori-Tong. We also review an example of an abelian GLSM exhibiting the same phenomenon. We tentatively identify the mathematical relationship between such non-birational phases, as examples of Kuznetsov's homological projective duality. Finally, we discuss linear sigma model moduli spaces in these gauged linear sigma models. We argue that the moduli spaces being realized physically by these GLSM's are precisely Quot and hyperquot schemes, as one would expect mathematically. ",0,0
"Capacity improvement from transmitter and receiver cooperation is investigated in a two-transmitter, two-receiver network with phase fading and full channel state information available at all terminals. The transmitters cooperate by first exchanging messages over an orthogonal transmitter cooperation channel, then encoding jointly with dirty paper coding. The receivers cooperate by using Wyner-Ziv compress-and-forward over an analogous orthogonal receiver cooperation channel. To account for the cost of cooperation, the allocation of network power and bandwidth among the data and cooperation channels is studied. It is shown that transmitter cooperation outperforms receiver cooperation and improves capacity over non-cooperative transmission under most operating conditions when the cooperation channel is strong. However, a weak cooperation channel limits the transmitter cooperation rate; in this case receiver cooperation is more advantageous. Transmitter-and-receiver cooperation offers sizable additional capacity gain over transmitter-only cooperation at low SNR, whereas at high SNR transmitter cooperation alone captures most of the cooperative capacity improvement. ",0,0
"During the epoch of reionization the 21cm signal is sensitive to the scattering rate of the ultraviolet photons, redshifting across the Lyman_alpha resonance. Here we calculate the photon scattering rate profile for a single ultraviolet source. After taking into account previously neglected natural broadening of the resonance line, we find that photons approach the resonance frequency and experience most scatterings at a significantly smaller distance from the source than naively expected r=(dnu/nu_0)(c/H), where dnu=nu-nu_0 is the initial frequency offset, and the discrepancy increases as the initial frequency offset decreases. As a consequence, the scattering rate P(r) drops much faster with increasing distance than the previously assumed 1/r^2 profile. Near the source (r<1Mpc comoving), the scattering rate of photons that redshift into the Ly_alpha resonance converges to P(r) ∝r^-7/3. The scattering rate of Ly_alpha photons produced by splitting of photons that redshift into a higher resonance (Ly_gamma, Ly_delta, etc.) is only weakly affected by the radiative transfer, while the sum of scattering rates of Ly_alpha photons produced from all higher resonances also converges to P(r) ∝r^-7/3 near the source. At 15<z<35, on scales of0.01-20Mpc/h (comoving), the total scattering rate of Ly_alpha photons from all Lyman resonances is found to be higher by a factor of1+0.3[(1+z)/20]^2/3 than obtained without full radiative transfer. Consequently, during the early stage of reionization, the differential brightness of 21cm signal against the cosmic microwave background is also boosted by a similar factor. ",0,0
"We present a deep photometric survey of M31, conducted with the CFHT and INT, covering the inner 50 kpc of the galaxy, the Southern quadrant out to 150 kpc, and extending to M33. This is the first systematic panoramic study of this very outermost region of galaxies. We detect several streams and other large-scale structures, and two new dwarf galaxies: And XV and XVI. The discovery of substructure on the minor axis, together with the fact that the light profile between 0.5 < R < 1.3 follows the exponential “extended disk”, is particularly important in shedding light on the mixed and sometimes conflicting results reported in previous studies. Underlying the substructures lies a faint, metal-poor, smooth and extremely extended halo, reaching out to at least 150 kpc. The smooth halo component in M31 has a profile that can be fit with a Hernquist model of immense scale radius55 kpc, almost a factor of 4 larger than theoretical predictions. Alternatively a power-law with exponent -1.91 +/- 0.11 can be fit to the profile. The total luminosity of this structure is similar to that of the halo of the Milky Way. This vast, smooth, underlying halo is reminiscent of a classical monolithic model and completely unexpected from modern galaxy formation models. M33 is also found to have an extended metal-poor halo component, which can be fit with a Hernquist model also of scale radius55 kpc. These extended slowly-decreasing halos will provide a challenge and strong constraints for further modeling. [Abridged] ",0,0
"We present the results of the analysis of an archival 15 ks XMM-Newton observation of the nearby (z=0.057) radio-loud source 3C445, optically classified as a Broad-Line Radio Galaxy. While the RGS data are of insufficient quality to allow a meaningful analysis, the EPIC data show a remarkable X-ray spectrum. The 2-10 keV continuum is described by a heavily absorbed (Nh1e22 - 1e23 cm-2) power law with photon index Gamma1.4, and strong (R 2) cold reflection. A narrow, unresolved Fe Kalpha emission line is detected, confirming previous findings, with EW 120eV. A soft excess is present below 2 keV over the extrapolation of the hard X-ray power law, which we model with a power law with the same photon index as the hard power law, absorbed by a column density Nh=6e20 cm-2 in excess to Galactic. A host of emission lines are present below 2 keV, confirming previous indications from ASCA, due to H- and He-like O, Mg, and Si. We attribute the origin of the lines to a photoionized gas, with properties very similar to radio-quiet obscured AGN. Two different ionized media, or a single stratified medium, are required to fit the soft X-ray data satisfactorily. The similarity of the X-ray spectrum of 3C445 to Seyferts underscores that the central engines of radio-loud and radio-quiet AGN similarly host both cold and warm gas. ",0,0
"We present a method to construct semi-numerical “simulations”, which can efficiently generate realizations of halo distributions and ionization maps at high redshifts. Our procedure combines an excursion-set approach with first-order Lagrangian perturbation theory and operates directly on the linear density and velocity fields. As such, the achievable dynamic range with our algorithm surpasses the current practical limit of N-body codes by orders of magnitude. This is particularly significant in studies of reionization, where the dynamic range is the principal limiting factor. We test our halo-finding and HII bubble-finding algorithms independently against N-body simulations with radiative transfer and obtain excellent agreement. We compute the size distributions of ionized and neutral regions in our maps. We find even larger ionized bubbles than do purely analytic models at the same volume-weighted mean hydrogen neutral fraction. We also generate maps and power spectra of 21-cm brightness temperature fluctuations, which for the first time include corrections due to gas bulk velocities. We find that velocities widen the tails of the temperature distributions and increase small-scale power, though these effects quickly diminish as reionization progresses. We also include some preliminary results from a simulation run with the largest dynamic range to date: a 250 Mpc box that resolves halos with masses M >2.2 x10^8 M_sun. We show that accurately modeling the late stages of reionization requires such large scales. The speed and dynamic range provided by our semi-numerical approach will be extremely useful in the modeling of early structure formation and reionization. ",0,0
"We present the mid-infrared spectrum, obtained with the Spitzer Infrared Spectrograph (IRS), of HD 98800, a quadruple star system located in the 10-Myr-old TW Hydrae association. It has a known mid-infrared excess that arises from a circumbinary disk around the B components of the system. The IRS spectrum confirms that the disk around HD 98800 B displays no excess emission below about 5.5 micron, implying an optically thick disk wall at 5.9 AU and an inner, cleared-out region; however, some optically thin dust, consisting mainly of 3-micron-sized silicate dust grains, orbits the binary in a ring between 1.5 and 2 AU. The peculiar structure and apparent lack of gas in the HD 98800 B disk suggests that this system is likely already at the debris disks stage, with a tidally truncated circumbinary disk of larger dust particles and an inner, second-generation dust ring, possibly held up by the resonances of a planet. The unusually large infrared excess can be explained by gravitational perturbations of the Aa+Ab pair puffing up the outer dust ring and causing frequent collisions among the larger particles. ",0,0
"The nature of the coupling leading to superconductivity in layered materials such as high-Tc superconductors and graphite intercalation compounds (GICs) is still unresolved. In both systems, interactions of electrons with either phonons or other electrons or both have been proposed to explain superconductivity. In the high-Tc cuprates, the presence of a Van Hove singularity (VHS) in the density of states near the Fermi level was long ago proposed to enhance the many-body couplings and therefore may play a role in superconductivity. Such a singularity can cause an anisotropic variation in the coupling strength, which may partially explain the so-called nodal-antinodal dichotomy in the cuprates. Here we show that the topology of the graphene band structure at dopings comparable to the GICs is quite similar to that of the cuprates and that the quasiparticle dynamics in graphene have a similar dichotomy. Namely, the electron-phonon coupling is highly anisotropic, diverging near a saddle point in the graphene electronic band structure. These results support the important role of the VHS in layered materials and the possible optimization of Tc by tuning the VHS with respect to the Fermi level. ",0,0
We present the latest catalog of more than 1200 spectroscopically-selected close binary systems observed with the Sloan Digital Sky Survey through Data Release Five. We use the catalog to search for magnetic white dwarfs in cataclysmic variable progenitor systems. Given that approximately 25,0,0
"Using high-resolution UV spectra of 16 low-z QSOs, we study the physical conditions and statistics of O VI absorption in the IGM at z < 0.5. We identify 51 intervening (z_abs << z_QSO) O VI systems comprised of 77 individual components, and we find 14 'proximate' systems (z_absz_QSO) containing 34 components. For intervening systems [components] with rest-frame equivalent width W_r > 30 mA, the number of O VI absorbers per unit redshift dN/dz = 15.6(+2.9/-2.4) [21.0(+3.2/-2.8)], and this decreases to dN/dz = 0.9(+1.0/-0.5) [0.3(+0.7/-0.3)] for W_r > 300 mA. The number per redshift increases steeply as z_abs approaches z_QSO, and some proximate absorbers have substantially lower H I/O VI ratios. The lower proximate ratios could be partially due to ionization effects but also require higher metallicities. We find that 37",0,0
"We model the evolution of protoplanetary disks surrounding millisecond pulsars, using PSR 1257+12 as a test case. Initial conditions were chosen to correspond to initial angular momenta expected for supernova-fallback disks and disks formed from the tidal disruption of a companion star. Models were run under two models for the viscous evolution of disks: fully viscous and layered accretion disk models. Supernova-fallback disks result in a distribution of solids confined to within 1-2 AU and produce the requisite material to form the three known planets surrounding PSR 1257+12. Tidal disruption disks tend to slightly underproduce solids interior to 1 AU, required for forming the pulsar planets, while overproducing the amount of solids where no body, lunar mass or greater, exists. Disks evolving under 'layered' accretion spread somewhat less and deposit a higher column density of solids into the disk. In all cases, circumpulsar gas dissipates on ≲ 10^5 year timescales, making formation of gas giant planets highly unlikely. ",0,0
"Random walks on expander graphs were thoroughly studied, with the important motivation that, under some natural conditions, these walks mix quickly and provide an efficient method of sampling the vertices of a graph. Alon, Benjamini, Lubetzky and Sodin studied non-backtracking random walks on regular graphs, and showed that their mixing rate may be up to twice as fast as that of the simple random walk. As an application, they showed that the maximal number of visits to a vertex, made by a non-backtracking random walk of length n on a high-girth n-vertex regular expander, is typically (1+o(1))log n/loglog n, as in the case of the balls and bins experiment. They further asked whether one can establish the precise distribution of the visits such a walk makes.In this work, we answer the above question by combining a generalized form of Brun's sieve with some extensions of the ideas in Alon et al. Let N_t denote the number of vertices visited precisely t times by a non-backtracking random walk of length n on a regular n-vertex expander of fixed degree and girth g. We prove that if g=ω(1), then for any fixed t, N_t/n is typically 1/et!+o(1). Furthermore, if g=Ω(loglog n), then N_t/n is typically 1+o(1)/et! uniformly on all t ≤ (1-o(1))log n/loglog n and 0 for all t ≥ (1+o(1))log n/loglog n. In particular, we obtain the above result on the typical maximal number of visits to a single vertex, with an improved threshold window. The essence of the proof lies in showing that variables counting the number of visits to a set of sufficiently distant vertices are asymptotically independent Poisson variables. ",0,0
"We investigate the phenomenology of the Randall-Sundrum radion in realistic models of electroweak symmetry breaking with bulk gauge and fermion fields, since the radion may turn out to be the lightest particle in such models. We calculate the coupling of the radion in such scenarios to bulk fermion and gauge modes. Special attention needs to be devoted to the coupling to massless gauge fields (photon, gluon), since it is well known that loop effects may be important for these fields. We also present a detailed explanation of these couplings from the CFT interpretation. We then use these couplings to determine the radion branching fractions and discuss some of the discovery potential of the LHC for the radion. We find that the gamma-gamma signal is enhanced over most of the range of the radion mass over the gamma-gamma signal of a SM Higgs, as long as the RS scale is sufficiently low. However, the signal significance depends strongly on free parameters that characterize the magnitude of bare brane-localized kinetic terms for the massless gauge fields. In the absence of such terms, the signal can be be enhanced over the traditional RS1 models (where all standard model fields are localized on the IR brane), but the signal can also be reduced compared to RS1 if the brane localized terms are sizeable. We also show that for larger radion masses, where the gamma-gamma signal is no longer significant, one can use the usual 4 lepton signal to discover the radion. ",0,0
"We report on 8.4GHz Very Long Baseline Interferometry (VLBI) observations of the type II-P supernova SN2004et in the spiral galaxy NGC 6946, made on 20 February 2005 (151 days after explosion). The Very Large Array (VLA) flux density was 1.23±0.07 mJy, corresponding to an isotropic luminosity at 8.4GHz of (4.45±0.3)×10^25 erg s^-1 Hz^-1 and a brightness temperature of (1.3±0.3)×10^8 K. We also provide an improved source position, accurate to about 0.5 mas in each coordinate. The VLBI image shows a clear asymmetry. From model fitting of the size of the radio emission, we estimate a minimum expansion velocity of 15,700±2,000 km s^-1. This velocity is more than twice the expected mean expansion velocity estimated from a synchrotron self-absorbed emission model, thus suggesting that synchrotron self-absorption is not relevant for this supernova. With the benefit of an optical spectrum obtained 12 days after explosion, we favor an emission model which consists of two hot spots on an underlying expanding shell of width comparable to that of SN 1993J. ",0,0
"We investigate faint radio emission from low- to high-luminosity Active Galactic Nuclei (AGN) selected from the Sloan Digital Sky Survey (SDSS). Their radio properties are inferred by co-adding large ensembles of radio image cut-outs from the FIRST survey, as almost all of the sources are individually undetected. We correlate the median radio flux densities against a range of other sample properties, including median values for redshift, [OIII] luminosity, emission line ratios, and the strength of the 4000A break. We detect a strong trend for sources that are actively undergoing star-formation to have excess radio emission beyond the10^28 ergs/s/Hz level found for sources without any discernible star-formation. Furthermore, this additional radio emission correlates well with the strength of the 4000A break in the optical spectrum, and may be used to assess the age of the star-forming component. We examine two subsamples, one containing the systems with emission line ratios most like star-forming systems, and one with the sources that have characteristic AGN ratios. This division also separates the mechanism responsible for the radio emission (star-formation vs. AGN). For both cases we find a strong, almost identical, correlation between [OIII] and radio luminosity, with the AGN sample extending toward lower, and the star-formation sample toward higher luminosities. A clearer separation between the two subsamples is seen as function of the central velocity dispersion of the host galaxy. For systems with similar redshifts and velocity dispersions, the star-formation subsample is brighter than the AGN in the radio by an order of magnitude. This underlines the notion that the radio emission in star-forming systems can dominate the emission associated with the AGN. ",0,0
"We present a detailed analysis of the medium redshift (z=0.2906) galaxy cluster Z3146 which is part of the ongoing ARCRAIDER project, a systematic search for gravitational arcs in massive clusters of galaxies. The analysis of Z3146 is based on deep optical wide field observations in the B, V and R bands obtained with the WFI@ESO2.2m, and shallow archival WFPC2@HST taken with the F606W filter, which are used for strong as well as weak lensing analyses. Additionally we have used publicly available XMM/Newton observations for a detailed X-ray analysis of Z3146. Both methods, lensing and X-ray, were used to determine the dynamical state and to estimate the total mass. We also identified four gravitational arc candidates. We find this cluster to be in a relaxed state, which is confirmed by a large cooling flow with nominal1600M_⊙per year, regular galaxy density and light distributions and a regular shape of the weak lensing mass reconstruction. The mass content derived with the different methods agrees well within 25",0,0
"We derive general conditions for 100 percent frequency conversion in any doubly resonant nonlinear cavity, for both second- and third-harmonic generation via chi2 and chi3 nonlinearities. We find that conversion efficiency is optimized for a certain critical power depending on the cavity parameters, and assuming reasonable parameters we predict 100 percent conversion using milliwatts of power or less. These results follow from a semi-analytical coupled-mode theory framework which is generalized from previous work to include both chi2 and chi3 media as well as inhomogeneous (fully vectorial) cavities, analyzed in the high-efficiency limit where down-conversion processes lead to a maximum efficiency at the critical power, and which is verified by direct finite-difference time-domain (FDTD) simulations of the nonlinear Maxwell equations. Explicit formulas for the nonlinear coupling coefficients are derived in terms of the linear cavity eigenmodes, which can be used to design and evaluate cavities in arbitrary geometries. ",0,0
"The electronic density of states of graphene is equivalent to that of relativistic electrons. In the absence of disorder or external doping the Fermi energy lies at the Dirac point where the density of states vanishes. Although transport measurements at high carrier densities indicate rather high mobilities, many questions pertaining to disorder remain unanswered. In particular, it has been argued theoretically, that when the average carrier density is zero, the inescapable presence of disorder will lead to electron and hole puddles with equal probability. In this work, we use a scanning single electron transistor to image the carrier density landscape of graphene in the vicinity of the neutrality point. Our results clearly show the electron-hole puddles expected theoretically. In addition, our measurement technique enables to determine locally the density of states in graphene. In contrast to previously studied massive two dimensional electron systems, the kinetic contribution to the density of states accounts quantitatively for the measured signal. Our results suggests that exchange and correlation effects are either weak or have canceling contributions. ",0,0
"We carried out low resolution spectroscopic observations in the wavelength range 3400-4700 A of 20 He-weak and 8 He-strong stars to determine their fundamental parameters by means of the Divan-Chalonge-Barbier (BCD) spectrophotometric system. For a few He-weak stars we also estimate the effective temperatures and the angular diameters by integrating absolute fluxes observed over a wide spectral range. Non-LTE model calculations are carried out to study the influence of the He/H abundance ratio on the emergent radiation of He-strong stars and on their Teff determination. We find that the effective temperatures, surface gravities and bolometric absolute magnitudes of He-weak stars estimated with the BCD system and the integrated flux method are in good agreement between each other, and they also agree with previous determinations based on several different methods. The mean discrepancy between the visual absolute magnitudes derived using the Hipparcos parallaxes and the BCD values is on average 0.3 mag for He-weak stars, while it is 0.5 mag for He-strong stars. For He-strong stars, we note that the BCD calibration, based on stars in the solar environment, leads to overestimated values of Teff. By means of model atmosphere calculations with enhanced He/H abundance ratios we show that larger He/H ratios produce smaller BD which naturally explains the Teff overestimation. We take advantage of these calculations to introduce a method to estimate the He/H abundance ratio in He-strong stars. The BD of HD 37479 suggests that the Teff of this star remains fairly constant as the star spectrum undergoes changes in the intensity of H and He absorption lines. Data for the He-strong star HD 66765 are reported for the first time. ",0,0
"Aims: The planetary system around the M star Gliese 581 consists of a hot Neptune (Gl 581b) and two super-Earths (Gl 581c and Gl 581d). The habitability of this system with respect to the super-Earths is investigated following a concept that studies the long-term possibility of photosynthetic biomass production on a dynamically active planet. Methods: A thermal evolution model for a super-Earth is used to calculate the sources and sinks of atmospheric carbon dioxide. The habitable zone is determined by the limits of biological productivity on the planetary surface. Models with different ratios of land / ocean coverage are investigated. Results: The super-Earth Gl 581c is clearly outside the habitable zone, since it is too close to the star. In contrast, Gl 581d is a tidally locked habitable super-Earth near the outer edge of the habitable zone. Despite the adverse conditions on this planet, at least some primitive forms of life may be able to exist on its surface.Therefore, Gl 581d is an interesting target for the planned TPF/Darwin missions to search for biomarkers in planetary atmospheres. ",0,0
"In contrast to the Euler-Poincaré reduction of geodesic flows of left- or right-invariant metrics on Lie groups to the corresponding Lie algebra (or its dual), one can consider the reduction of the geodesic flows to the group itself. The reduced vector field has a remarkable hydrodynamic interpretation: it is a velocity field for a stationary flow of an ideal fluid. Right- or left-invariant symmetry fields of the reduced field define vortex manifolds for such flows.Consider now a mechanical system, whose configuration space is a Lie group and whose Lagrangian is invariant to left translations on that group, and assume that the mass geometry of the system may change under the action of internal control forces. Such system can also be reduced to the Lie group. With no controls, this mechanical system describes a geodesic flow of the left-invariant metric, given by the Lagrangian, and thus its reduced flow is a stationary ideal fluid flow on the Lie group. The standard control problem for such system is to find the conditions, under which the system can be brought from any initial position in the configuration space to another preassigned position by changing its mass geometry. We show that under these conditions, by changing the mass geometry, one can also bring one vortex manifold to any other preassigned vortex manifold. ",0,0
