text,truth,prediction
"We present an algorithm to construct the reduced basis space in the context of nonlinear problems with multiple solutions, which is based on the concept of quasi-equilibrium grid (QEG). The QEG method was originally developed by Simo and Armero as a numerical technique for solving rate-independent processes such as plasticity or damage mechanics. We show that this approach can be used to generate snapshots for constructing the reduced basis spaces associated with nonlinear problems with multiple solutions. In particular, we consider two examples arising from structural dynamics and fluid flow computations. Numerical results demonstrate that our proposed method yields accurate approximations at significantly lower computational cost than existing approaches. Keywords: Reduced Basis Method; Quasi-Equilibrium Grids; Nonlinear Problems; Model Order Reduction; Geometric Construction; Snapshot Generation. 1 Introduction. The goal of this work is to develop efficient algorithms for generating snapshots for constructing the RB spaces associated with nonlinear problems having multiple solutions. This problem arises frequently when one solves engineering applications involving complex physical phenomena such as multiphysics coupling, material failure, contact/impact, etc.. For example, in structural dynamics, it may happen that different initial conditions lead to different equilibrium states [19, 20] . Similarly, in fluid flows, there are often many steady-state solutions corresponding to different boundary conditions [7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18] . In order to solve these types of problems efficiently using the reduced basis method (RBM), it is necessary to have a good set of snapshots representing all possible solution behaviors. However, since each snapshot corresponds to a specific solution behavior, it is not easy to obtain them directly through standard finite element analysis. Therefore, various techniques have been developed over the past decade to overcome this difficulty [1, 2, 3, 4, 5, 6, 7, 9, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40",1,0
"We study the cosmological evolution in regular homogeneous T-models filled by a perfect fluid and a vacuum energy density term, which is responsible for an accelerated expansion at late times.We find that this model can be described as a mixture between dust matter (dark matter) and radiation-like components. The latter component behaves like a relativistic gas whose pressure decreases more slowly than its energy density does. This leads to a negative effective equation-of-state parameter w eff < 0 during most of the cosmic history. However, we show that there exists a time interval where w eff > -1, so that our model cannot explain the current acceleration of the universe without introducing additional ingredients such as quintessence or modified gravity theories. Nevertheless, it may provide useful insights into the nature of dark energy. In addition, we discuss how the presence of a non-vanishing vacuum energy density affects the growth rate of structure formation on sub-horizon scales.",1,0
"We study the possibility that black holes can be retained in binary systems by gravitational radiation reaction even if their initial velocities are very large, and we find that this is possible for certain ranges of parameters.We consider two types of binaries:those consisting of one black hole and another compact object (such as neutron star or white dwarf), and those consisting of two black holes.In both cases, we show how to calculate the final velocity after emission of gravitational waves using post-Newtonian approximations up to third order.For binaries containing at least one black hole, we also use numerical relativity simulations to check our results.Finally, we discuss some astrophysical implications of these findings. The discovery of gravitational waves has opened an exciting new window on the universe [1] . One of its most surprising features was the detection of merging black holes [2] , which were found to have masses ranging between about 4M☉ and 36M☉ [3] . This raises the question whether there exist other ways besides mergers through which black holes may form [4] . In particular, it would be interesting to know what happens when a black hole moves into a binary system composed of either another black hole or a nonblack-hole companion [5] . If the black hole's initial speed is too high, then it will escape the system before emitting enough energy via gravitational waves [6] . However, if the black hole starts out slowly but still faster than the orbital speed of the binary components, then it could potentially be captured [7, 8] .Here, we investigate this scenario further and determine under which conditions such capture is indeed possible.",1,0
"We report on near-infrared observations of an extremely red, faint source in the field of view of the Hubble Space Telescope's Wide Field Planetary Camera 2 (WFPC2). The source is located at RA = 03h45m55s and Dec = -05d20'00' (J2000), about 1 arcmin south-east of the open cluster NGC 6231. It was detected by WFPC2 as a point-like object with mF606W26 mag., mF814W25 mag. (Vega system) and mH20 mag.. We have obtained additional photometry for this object using the ESO NTT telescope equipped with SOFI camera. Our results show that it has very red colors (R-I > 5 mag.) and its spectrum exhibits strong absorption features characteristic of late-type stars. Its absolute magnitude M(K) = -4.3 ± 0.1 suggests that we are dealing with either a brown dwarf or a low-mass star.",1,0
"We present an analysis of gene duplication models in the context of evolving regulatory networks, and show that they are not sufficient to explain all observed features of these networks. We consider two types of duplications: whole-genome duplicates (WGDs) and local duplicates (LDs). WGDs occur when a complete genome is duplicated; LDs occur when only one or few genes are duplicated at once.In both cases we study how new duplicate copies evolve after their creation by comparing them with their parent copy using sequence similarity measures. For each type of duplication event, we find that there exists a large number of duplicates which do not resemble any other existing gene more than expected under random chance. This suggests that many duplicates may be created through mechanisms different from those considered here. Furthermore, we observe that duplicates tend to have higher expression levels compared to non-duplicates. Finally, we compare our results on duplicates with previous studies on network evolution, and discuss possible extensions of this work.",1,0
"We study spheroidal and torsional normal modes of quasi-static shear oscillations in the spherical shell model with incompressible liquid core, which is used to describe the dynamics of superfluid neutron stars. We show that there are two types of spheroidal modes: one type corresponds to the usual fluid-like mode, while another type describes the motion of the whole star as a rigid body. The latter type can be excited only by external perturbations. In addition we find three new families of torsional modes corresponding to different motions of the inner core. These results may have important implications for understanding the observed phenomena related to the glitch activity of pulsars.Keywords: Quasi-static shear oscillations; Spherical shell model; Superfluidity of neutrons; Pulsar glitches; Torsional waves; Rigid-body rotation; Neutron stars; Nuclear matter; Energy density functional theory",1,0
"We study the advantages and disadvantages of composite Higgs models in four dimensions (4D) versus five dimensions (5D). In 4D, we find that there are two types of composite Higgs models with different phenomenological consequences. The first type is based on an underlying global symmetry group SU(2)L ×SU(2)R ×U(1)B−L which leads to three Goldstone bosons after spontaneous breaking of this symmetry down to U(1)EM . This model has been studied extensively by many authors including ourselves [1–3] . The second type is based on an extended gauge symmetry group SU(3)C ×SU(2)L ×U(1)Y ×Z′ where Z′ is a new abelian gauge factor associated with extra spatial dimension [4–6] . We show that both these models can be embedded into 5D theories compactified on orbifolds [7–9] , but they have very different properties when considered as effective 4D theories.",1,0
"We study the problem of finding an explicit formula for the dimension of the space spanned by all vectors in a given finite set S whose Schatten p-norms are bounded above by some constant C, where 1<p<∞ is fixed and p>2.We show that this dimension can be expressed as a polynomial in C^1/p (and hence also in the cardinality of S) if we assume that S has no two elements which are orthogonal under any inner product on ℂ^n.This result generalizes earlier results obtained independently by M. Lustig and A. Shub and by J. Bourgain and G. Bouschler. It should be noted that our proof does not use the fact that the underlying field is complex; it works over arbitrary fields of characteristic zero. The main ingredient of our argument is a new combinatorial identity involving binomial coefficients.",1,0
"In this article we study the structure of smooth foliations on closed manifolds, which are given by submersions whose fibers have only Morse singularities (i.e., they look like graphs over their tangent spaces). We prove that such foliations can be approximated in the C 1 -topology by regular ones and give an explicit bound for the approximation error. This result is used to show that any leafwise Riemannian metric on these foliations has bounded geometry. The main tool here is the theory of harmonic maps into Hilbert spaces developed by Eells-Elworthy-Malliavin. In particular, we use the fact that every harmonic map into a Hilbert space is weakly conformal. As another application of our results, we obtain some estimates for the volume growth rate along leaves of such foliations. Finally, using the above mentioned bounds for the approximation error, we also get lower bounds for the number of critical points of generic functions on closed manifolds.",1,0
"We present the results on charmless three-body decays of B mesons using data collected by the Belle experiment at KEKB in 2003-2007, corresponding to an integrated luminosity of 711 fb-1. We measure branching fractions for the decay modes B+ -> J/psi K*(892)0 and B- -> J/psi K*0(1430), where J/psi is reconstructed in its decay into muon pairs.The measured values areB+ -> J/psi: (4.6 +/- 0.7 +/- 1.1) x 10^-6; B->J/psi: (3.2 +/- 0.5 +/- 0.9) x 10^-6 , where the first errors are statistical and systematic respectively, and the second error is due to uncertainty in the number of BB events. These measurements are consistent with previous measurements but have improved precision. In addition we report new upper limits on the branching fraction for the decay mode B+ -> J/psi/phi .",1,0
"We present constraints on models of neutrino mass, mixing angles, and interactions using data from the Planck satellite experiment. We use measurements of the cosmic microwave background temperature anisotropy power spectrum to constrain cosmological parameters including the sum of the masses of all three active neutrinos ( m ), the effective number of relativistic species at recombination (), and the primordial helium abundance (). The results are consistent with previous analyses but have improved precision due to the inclusion of polarization information in addition to temperature fluctuations.In particular we find that the total neutrino mass is constrained by Planck to be less than 0.23 eV at 95",1,0
"We study the impact of cosmic rays (CRs) on population iii star formation in minihalos, using cosmological hydrodynamic simulations with CR physics implemented self-consistently. We find that CR pressure suppresses fragmentation and increases the Jeans mass by factors of 2-5 at redshifts z = 10-20. This effect is more pronounced for higher values of the CR diffusion coefficient Dcr. The suppression of fragmentation leads to an increase in the number density of massive stars formed per halo as well as their total luminosity. For our fiducial value of Dcr = 3 × 1026 cm2 s−1 we obtain a factor of 4-10 enhancement over the case without CR feedback. Our results are consistent with recent observations of high-z galaxies. In addition, we show that CR feedback can explain the observed correlation between galaxy stellar masses and black hole masses. Finally, we discuss possible observational signatures of this mechanism.",1,0
"Erbium-doped fiber amplifiers (EDFAs) are widely used in the field of telecommunication and sensing applications due to their high gain, low noise figure, wide bandwidths and compatibility with silica fibers. However, EDFAs have some disadvantages such as high cost and limited lifetime because they require expensive rare-earth elements like erbium ions. In this study, we report on the preparation of new glass-ceramic materials based on sodium chloride and potassium chloride phosphates containing different concentrations of Er3+ ions by melt-quenching method. The structural characterization was performed using X-ray powder diffraction analysis (XRPD), scanning electron microscopy (SEM), energy dispersive spectroscopy (EDS). Optical absorption spectra were recorded at room temperature between 300 nm and 1600 nm. Photoluminescence emission measurements were carried out under 980-nm excitation wavelength. It is found that the prepared samples show good transparency over a broad range of wavelengths up to 1600 nm.",1,0
"We present an analysis of satellite galaxies, fossil groups (FGs), and galaxy clusters in the Millennium Run simulation. We find that FGs are rare objects with only 0.5",1,0
"We have used the Hubble Space Telescope (HST) to study the lensing effect on background quasars by foreground galaxies associated with Mg II absorption systems at 0.4 <z abs < 2.0 in order to determine their masses and sizes. We find that most of these galaxy halos are well described by singular isothermal spheres with velocity dispersions ranging between 100 - 300 km/sec. The mean mass density within one effective radius for our sample is ρ_e = 1.5 × 10^20 M_⊙/Mpc^3 which corresponds to an average halo circular velocity of 220 km/sec. This value agrees very well with previous studies based on gravitational lensing measurements as well as dynamical estimates using virial theorem arguments. Using this result we can estimate the total number of dark matter particles enclosed within one effective radius of each absorber system. For all but two cases, the estimated particle numbers agree reasonably well with those expected if the absorbing gas traces the underlying dark matter distribution.",1,0
"We report on the non-saturating magnetoresistance (NSMR) effect observed for thin films with an inhomogeneous distribution of charge carriers, which is caused by their trapping at defects or impurities. We show that this NSMR can be explained within the framework of the semiclassical Boltzmann transport theory if one takes into account the spatial dependence of the scattering time. The latter was calculated using Monte Carlo simulations based on the solution of the kinetic equation for electrons interacting with phonons and static disorder potential fluctuations. Our results are compared to experimental data obtained for InAs/GaSb superlattices grown by molecular beam epitaxy. Non-saturating magnetoresistivity has been recently discovered in various materials including semiconductors [1] , metals [2] , carbon nanotubes [3] . This phenomenon manifests itself as a linear increase of resistivity ρ(H) ∝ H when magnetic field H increases up to several Tesla. It is believed that it originates from the presence of spatially localized states near the Fermi level [4] . In this work we study the non-saturating magnetotransport properties of semiconductor heterostructures consisting of alternating layers of GaSb/InAs. These structures were grown by molecular beam epi-taxy [5] . They have a high density of structural imperfections such as dislocations [6] and stacking faults [7] . As a result, they exhibit strong electron localization [8] leading to pronounced quantum confinement effects [9] . Figure 1 shows typical temperature dependences of resistance R xx measured along the growth direction z for different values of applied magnetic fields. One can see that all curves demonstrate metallic behavior down to low temperatures T < 2 K. At higher temperatures there appears a weak insulating-like behavior due to thermally activated hopping between localized states [10] . For small magnetic fields [ Fig.1(a) ] the resistance decreases monotonically upon cooling indicating the dominance of elastic scattering processes [11] . However, for larger fields [Figs. 1(c),1(d)] the resistance exhibits non-monotonic behavior with a minimum around 10-20 K followed by",1,0
"We study vacuum energy in quantum field theory with boundary conditions that break conformal invariance, such as Dirichlet or Neumann boundary conditions. We show how to renormalize this quantity using zeta function regularization techniques. In particular we find that for any number of dimensions there is an infinite set of counterterms which must be included when computing the vacuum energy density at zero temperature. This result has implications for Casimir effect calculations where one considers two parallel plates separated by some distance. The presence of these additional terms can lead to significant changes in the results obtained previously. Finally we consider the case of fermions coupled to scalar fields and compute the vacuum expectation value of the stress-energy tensor. For certain values of the coupling constant it turns out that the vacuum state becomes unstable due to spontaneous symmetry breaking. Vacuum energy plays an important role in many areas of physics including cosmology [1] , black hole thermodynamics [2] , and condensed matter systems [3] . It also appears in various contexts within string theory [4] . In recent years much progress has been made towards understanding the nature of vacuum fluctuations in quantum field theories (QFTs) [5] - [8] . However most work done so far has focused primarily on QFTs defined on flat space-time manifolds without boundaries [9] - [11] . Recently however there have been several attempts to understand vacuum fluctuations in QFTs defined on curved backgrounds [12] - [14] . Another interesting problem involves studying vacuum fluctuations in QFT's defined on spaces with boundaries [15] - [17] . Such problems are relevant for example in the context of Casimir effects [18] - [20] .",1,0
"The origin of the magnetoelectric effect (ME) is investigated by first-principles calculations for bulk and surface structures of BiFeO_3, which has been recently discovered to be ferroelectric with antiferromagnetic ordering at room temperature.The calculated results show that the ME coupling constant is strongly dependent on the oxygen octahedral tilt angle θ_oct; it increases rapidly as θ_oct decreases below 11^∘∼ 13^∘. This result suggests that the large ME response observed experimentally can be attributed mainly to the rotation of oxygen octahedra around the c-axis. In addition, we find that the contribution from the Fe magnetic moment plays an important role in enhancing the ME effect when θ_oct becomes small enough. Finally, we discuss possible origins of the discrepancy between our theoretical prediction and experimental observation. We also present some suggestions for further experiments.",1,0
"We study the thermal instability and fragmentation of an initially uniform, isothermal cloud embedded in a hot plasma flow with constant velocity shear using two-dimensional hydrodynamic simulations. The initial temperature difference between the cloud and its surroundings leads to the development of Rayleigh-Taylor instabilities at the cloud boundary which grow into mushroom-like structures that are unstable against Kelvin-Helmholtz modes as well. We find that these two types of instabilities can lead to the formation of filaments and clumps within the cloud on different timescales depending on the strength of the magnetic field. In addition we show that heat conduction has only minor effects on the cloud's morphology but significantly influences the cloud's internal structure by smoothing out density fluctuations. Finally, we discuss how our results may be used to explain observations of cometary globules and other dense molecular clouds. Subject headings: Instability -Conductivity -Magnetic fields -Clouds",1,0
"We report on the measurement of electric fields produced by surface contaminants using neutral atoms as probes. The technique is based on measuring the Stark shift in atomic resonance lines due to an applied electric field, and has been used previously for studying electric fields near surfaces such as those found at liquid helium temperatures or in high vacuum environments.We have extended this method to measure electric fields over a wide range of temperatures (4 K - 300 K) and pressures (10-6 Torr - atmospheric pressure). In addition we demonstrate that it can be used to study electric fields generated by charged particles trapped close to surfaces. This work opens up new possibilities for probing electric fields in many different systems including biological samples where conventional techniques are limited. Measurement of electric fields produced by charged particle traps using neutral atoms: A novel probe of local electrostatic potentials. Measuring electric fields produced by surface contaminant... Neutral atoms provide a unique tool for investigating electric fields because they respond directly to the vector potential associated with electromagnetic fields. Here we use this property to measure electric fields produced by surface contamination. Our approach relies on observing the Stark splitting of atomic energy levels when exposed to external electric fields. Previous experiments have demonstrated this effect in low temperature and ultra-high vacuum conditions1-5 but here we show how these measurements may also be performed under more typical laboratory conditions.",1,0
"We present results for the chemical composition and temperature structure of two different models of dense molecular clouds, which are based on detailed microphysical calculations including gas-grain interactions. The first model is an isolated spherical core that collapses under its own gravity; it has been evolved up to densities of 10^8 cm^-3. In this case we find that grain-surface reactions play only a minor role because they occur mainly at low temperatures where the density is too small to allow efficient freeze-out onto grains. However, these processes can be important if the collapse proceeds faster than predicted by standard theory (e.g., due to magnetic fields). We also study the evolution of a protostellar envelope surrounding a newly formed star. Here we find that the formation of complex organic molecules such as methanol or formaldehyde requires high densities and relatively warm temperatures. This suggests that these species may not be abundant enough to explain their observed abundances in dark clouds unless additional sources of heating exist.",1,0
"We present the first results on transition region (TR) lines obtained by the Extreme Ultraviolet Imaging Spectrometer (EIS), aboard the Solar-B satellite, in active regions and quiet Sun areas. The EIS data are compared to those taken simultaneously by the EUV Imaging Telescope (EIT). We find that TR line intensities show significant enhancements over their photospheric values at temperatures between 10 5 K and 2 Â 10 6 K. In addition, we observe strong spatial variations in the intensity ratios among different TR lines. These observations suggest that there is an abundance variation across the solar surface for some elements such as Fe xii, Fe xiii, Si vii, and Mg ix. This work was supported by NASA grants NNG05GE73G and NNX07AQ85G. Hinode is a Japanese mission developed and launched by ISAS/JAXA, collaborating with NAOJ as domestic partner, NASA and STFC (UK) as international partners. Scientific operation of the Hinode mission is conducted by the Hinode science team organized at ISAS/JAXA.",1,0
"We present an analysis of early X-ray afterglow data for eight gamma-ray bursts (GRBs) in which we find evidence that they are associated with relativistic jets viewed off-axis, and show how this can be used to probe jet structure. We use our model to predict the late-time behaviour of these GRB afterglows and compare it with observations made by Swift/XRT. The results suggest that the majority of GRB jets have a structured energy distribution, with most of the kinetic energy contained within a narrow cone along the jet axis. This is consistent with theoretical expectations based on models where GRBs result from the collapse of massive stars into black holes or neutron stars.IntroductionGamma-ray bursts (GRBs; see Piran 2004 , Gehrels et al. 2009 ) are brief flashes of high-energy radiation lasting typically 10 s but ranging up to several hundred seconds. They were first detected over 50 years ago (Klebesadel et al. 1973; Strong et al. 1974) , but despite extensive observational efforts there remain many open questions about them. In particular, what powers the emission? What causes the observed diversity between different bursts? The standard fireball model (see e.g., ReesMeszaros 1992; Sari 1997; Piran 1999; Wijers 2001; KumarZhang 2015) provides one explanation for the prompt phase of GRB emission. It involves the dissipation of kinetic energy stored in a relativistically expanding shell of plasma produced during some catastrophic event such as the merger of two compact objects or the collapse of a massive star. However, this model cannot explain all aspects of GRB phenomenology. For example, it does not account for the wide range of durations seen across the population of GRBs (e.g., Nakar 2007), nor do current models provide any satisfactory explanation for why only a small fraction of collapsing stars produce observable GRBs (e. g., BrommLoeb 2006) . Furthermore, the lack of detection of optical counterparts to short-duration GRBs has led to suggestions that at least some",1,0
"We prove that the Kirillov-Reshitikhin conjecture holds for any semisimple Lie algebra over an arbitrary field, and in particular we show that the number of irreducible representations of the quantum group is equal to the dimension of its Cartan subalgebra.We also give some applications of this result to the representation theory of finite groups. The Kirillov-Reshetkhin Conjecture states that if 𝔤 is a simple complex Lie algebra with root system R = Φ(𝔤) then there exists a bijection between the set of isomorphism classes of irreducible representations of the quantized enveloping algebra U_q(𝔤^0) (where q is not a root of unity), and the set of dominant weights λ∈ P^+(R) such that |λ| ≤ q - 1.The proof uses results on the classification of indecomposable tilting modules due to Donkin, Erdmann, Mathieu and Schmidt; these are combined with techniques developed by Lusztig and Kashiwara to obtain our main theorem.",1,0
"The cut-off covering spectrum is the set of all functions in L^2(ℝ) whose Fourier transforms are supported on [-1,1] and have absolute value at most 1 everywhere.It was introduced by David Hilbert as an example of a non-trivial closed subspace of L^2 that does not contain any nonconstant entire analytic function.In this talk we will discuss some recent results about the structure of the cut-off covering spectrum. The first part of our discussion concerns the problem of determining whether or not a given bounded linear operator on L^2 has finite rank.We show how to use the theory of Toeplitz operators with matrix symbols developed by Sarason and others to give a complete solution to this problem for certain classes of operators including those arising from multiplication by polynomials.For other classes of operators such as those coming from multiplication by trigonometric polynomials it turns out that there exist examples which do not fall into one of these categories but still have finite rank.The second part of our discussion concerns a theorem due to Joram Lindenstrauss concerning the existence of extremal points in the unit ball of the space of continuous functions on the circle with absolutely convergent Fourier series.This theorem can be viewed as a generalization of the classical result of Carleson stating that every point in the unit ball of H^1_0(T) (the Hardy space of order 1)is an extreme point of the unit ball of H^1_o(T) where T = [0,2π].By using techniques similar to those used in the proof of the original theorem of Carleson we prove a version of Lindenstrauss' theorem for the space of continuous functions...",1,0
"We study the gravitational self-force acting on a wave packet in curved spacetime, and show that it causes its distortion.We consider two types of wavepackets: one is constructed by superposing plane waves with different frequencies; another is made up of spherical waves emitted at various angles around an isolated source point. In both cases we find that the force acts as if there were additional sources located behind the packet's center-of-mass worldline. The effect can be understood intuitively using the concept of 'gravitational memory'. Our results are relevant for understanding how gravitational waves propagate through space-time. They also provide new insights into the problem of gravitational radiation reaction. Introduction - A fundamental question about gravitational waves (GWs) concerns how they evolve over time when propagating through curved space-time [1] . This issue has been studied extensively within the framework of linearized gravity theory [2] , where GWs are treated as small perturbations of flat Minkowski background geometry [3] . In this work we focus on the effects due to gravitational self-coupling [4] . These arise because each part of a GW carries energy density which exerts pressure back onto itself via Newtonian gravity [5] . As such, the total force acting upon any given portion of a GW depends not only on the local curvature but also on the entire history of the wave [6] . It turns out that these forces cause significant distortions of the wave packets [7, 8] . For example, the shape of a plane-wave packet changes during propagation so that its peak moves away from the direction of motion [9] . Similar behavior was found for spherical wave packets [10] .",1,0
"We have recently shown that the one-range addition theorems derived in our previous work are valid not only for the Coulomb interaction potential but also its derivatives, such as the nuclear attraction potential or the exchange potential.In this comment we show how these results can be used to derive new addition theorems for the nuclear attraction potential and the exchange potential. These new addition theorems are useful when calculating matrix elements between atomic orbitals with different angular momenta. We illustrate their application using examples involving hydrogenic wave functions. Finally, we discuss some possible extensions of these results. DOI: 10.1063/1.2055316This is an extended version of a comment published in ChemPhysChem. DOI: 10.1002/cphc.201500420One-range addition theorems play important roles in many areas of physics including quantum chemistry [1-3], molecular physics [4], condensed matter physics [5], etc.. They provide simple expressions for evaluating matrix elements of various potentials between two arbitrary wavefunctions. For example, they allow us to calculate matrix elements of the Coulomb interaction potential between any pair of atomic orbital basis sets without having to perform complicated numerical integrations [6]. Recently, we showed that the same approach could be applied to other types of potentials [7-9].",1,0
"We consider the problem of finding an approximate solution to the following boundary value problem:-Δu = finΩ,u = 0on∂Ω.Here Ω is a bounded domain in R^n with smooth boundary ∂Ω.We assume that f belongs to L^2(Ω) and satisfies some additional conditions which are specified below. The main goal of this work is to develop efficient numerical methods for solving (1). In particular we will focus on spectral methods based on the use of spherical harmonics expansions. These methods have been successfully applied to various types of partial differential equations arising in mathematical physics. However their application to the problem under consideration has not yet been studied systematically. Here we present several new results concerning the convergence analysis of these methods as well as their implementation details. Our approach allows us to obtain optimal order error estimates without any regularity assumptions about the exact solution or its derivatives.",1,0
"We study the scattering properties of surface plasmons (SPs) by a single subwavelength groove in an optically thick metal film, which is excited by a normally incident plane wave with circular polarization. The SP field distribution and its decay length are calculated using the Green's function method for different values of the groove depth hg and width wg. It is found that when the groove depth increases to a certain value, the SP field decays exponentially along both directions away from the groove center instead of being confined within the groove region as before. This phenomenon can be explained by the fact that the SP mode becomes leaky once it scatters into radiation modes through the groove aperture. We also find that there exists another critical groove depth beyond which no SP field can exist inside or outside the groove due to total internal reflection between the groove walls. These results provide useful information on how to design efficient plasmonic devices based on grooves.",1,0
"The National Science Foundation (NSF) has recently formed an 'Exoplanet Task Force' with the goal of identifying key science goals for future space missions in exoplanet research, including radio astrometry.In this white paper we present our vision on how such a mission could be designed to meet these goals. We argue that a dedicated radio telescope is needed to detect and characterize extrasolar planets using their radio emission. The proposed instrument would have unprecedented sensitivity at decimeter wavelengths, allowing it to detect planetary mass companions around nearby stars as well as directly measure the masses of known giant planet systems. This will enable us to answer fundamental questions about the formation and evolution of planetary systems. Keywords: Radio astronomy, Extrasolar planet detection, Planetary system characterization, Space mission concept development. 1 IntroductionThe discovery of more than 1000 extra-solar planets over the past decade has revolutionized our understanding of planetary systems beyond our own solar system. However, many important questions remain unanswered regarding the origin and evolution of these systems. For example, what are the physical characteristics of most of these newly discovered planets? How do they form? What happens when two or more planets interact gravitationally? Are there other Earth-like worlds orbiting Sun-like stars within reachable distances?Answering these questions requires detailed observations of individual planets, which can only be achieved by direct imaging techniques. Unfortunately, current ground-based observatories cannot achieve high enough angular resolution to resolve the majority of close-in planets due to atmospheric turbulence effects.To overcome this limitation, NASA's Kepler satellite was launched in 2009 to search for transiting planets around bright stars. Although Kepler has been extremely successful, its primary focus is on detecting large planets in short orbits. It does not provide any information on the orbital inclination angle of detected planets, nor does it allow for precise measurements of planet radii and masses. Furthermore, because of its relatively small field-of-view, Kepler misses out on discoveries made outside of its target fields.",1,0
"The book is divided into three parts, each part containing several chapters. The first part deals with cosmological models and their predictions for large-scale structures observed today. In this section we will discuss how galaxies form and evolve within these models. We will also introduce some basic concepts such as dark matter halos, galaxy biasing etc., which are important to understand the formation of large scale structure. The second part discusses observational techniques used to study the distribution of galaxies on different scales. Here we will describe various surveys that have been carried out over past few decades using ground-based telescopes or space based missions like Hubble Space Telescope (HST). Finally, third part describes statistical methods commonly used to analyze data obtained by observing the universe. This includes topics ranging from correlation functions to power spectrum analysis. The main goal of this course is to provide an introduction to modern astrophysics. It covers many aspects of theoretical physics and observational astronomy including general relativity, quantum mechanics, nuclear physics, particle physics, stellar evolution, black holes, supernovae, quasars, gamma-ray bursts, pulsar, gravitational waves, cosmic microwave background radiation, big bang nucleosynthesis, inflationary cosmology, dark energy, dark matter, baryonic acoustic oscillations, primordial fluctuations, galaxy clusters, supermassive black holes, active galactic nuclei, starburst galaxies, infrared galaxies, radio galaxies, interacting galaxies, merging galaxies, elliptical galaxies, lenticular galaxies, spiral galaxies, irregular galaxies, dwarf galaxies, blue compact dwarfs, Lyman-break galaxies, high-z quasars, distant red galaxies, high-redshift galaxies, intergalactic medium, interstellar medium, Milky Way Galaxy, Local Group of Galaxies, Virgo Cluster of Galaxies, Coma Cluster of Galaxies, Perseus Cluster of Galaxies, Abell Clusters of Galaxies, Large Scale Structure of the Universe, Cosmic Web, Supercluster-void network, Dark Matter Halos, Biased Growth of Structures, Observational Techniques, Statistical Methods, Cosmological Parameters, Future Directions...",1,0
"In this article, we study families of holomorphic vector bundles on complex algebraic varieties. We prove that the set of isomorphism classes of such families is naturally an affine scheme over the base variety and give explicit equations for it in terms of Chern classes.In particular, if the base variety has dimension one then these schemes are reduced to points corresponding to the rank and degree of each bundle in the family.We also show how our results can be used to construct moduli spaces of stable vector bundles with fixed determinant. The main result of this article was announced by J. P. Serre at the conference 'Algebraic geometry and number theory' held in Paris in June 2005 (see [Ser] ). Families of holomorphic vector bundles have been studied extensively since the work of Grothendieck [Gro1] . They play important roles both in algebraic geometry and mathematical physics; see e.g., [Bri1,Bri2,Bri3,...",1,0
"We show that the exchange-only optimized potentials (OEPs) are not equivalent to the Kohn-Sham (KS) method in general, even if one uses an exact density functional for the exchangecorrelation energy. We demonstrate this by solving analytically the OEPs for two simple model systems using Gaussian-type orbitals as basis functions. The results obtained within both approaches differ significantly. In particular, we find that the KS approach yields incorrect values for the total energies of these systems. This is due to the fact that the KS equations do not have solutions corresponding to all possible densities which can be generated by the given basis sets. On the other hand, the OEP formalism always provides unique solutions for any given density matrix. Our analysis shows also how to resolve the apparent paradox arising when trying to apply the OEP formalism to the case where only a limited number of basis functions is used.",1,0
"We report the detection of beryllium (Be) lines in two ultra-low metallicity halo stars, CS 22892-052 and HE 0107-5240.These are the first detections of Be in metal-poor halo stars with [Fe/H] < -2.5 dex. We find that these stars have high surface gravities for their temperatures, indicating they may be blue stragglers or other evolved objects. In addition to the Be features at 4131 Å and 4130 Å we also see evidence for an unidentified feature near 3970 Å which is likely due to C+N+O. This work was supported by NASA grant NAG5-9998. Keywords: Beryllium; Blue straggler; Metal poor star; Ultracool dwarf. 1. Introduction. The discovery of extremely low-mass stars has opened up new avenues into understanding how planets form around very cool dwarfs. However, there remains much uncertainty about the formation process itself as well as the chemical composition of such systems. One important aspect of this problem involves determining whether or not terrestrial planet formation can occur within the habitable zone of ultracool dwarfs. To address this question it will be necessary to determine if the atmospheres of these stars contain significant amounts of heavy elements like carbon, nitrogen, oxygen, sulfur, sodium, potassium, magnesium, aluminum, silicon, calcium, titanium, iron, nickel, cobalt, copper, zinc, arsenic, selenium, silver, gold, mercury, lead, uranium, thorium, and plutonium. It should be noted that while some of these metals are produced during stellar nucleosynthesis others are synthesized only through cosmic ray spallation reactions occurring outside of stars.",1,0
"We present an efficient algorithm for computing the number of points on curves over finite fields with odd characteristic, which is based on the use of quadratic reciprocity laws and the Hasse-Weil bound in the form of Weierstrass functions. The main idea behind our approach consists in reducing the problem to that of finding the number of solutions of certain systems of linear equations modulo primes of small norm. This allows us to obtain a very fast running time by using standard techniques such as modular reduction or lattice basis reduction algorithms. In particular we show how this method can be used to compute efficiently the number of rational points on hyperelliptic curves defined over prime fields. Finally, we give some numerical examples illustrating the efficiency of our algorithm compared to other known methods. Keywords: Computational algebraic geometry, Number theory, Finite field arithmetic, Prime numbers, Hyperelliptic curve cryptography, Quadratic reciprocity law",1,0
