sentences per paragraph,words per paragraph,) present,- present,: or ; present,? present,' present,sentence length standard deviation,consecutive sentence length difference,number short sentences,number long sentences,contains - although,contains - However,contains - but,contains - because,contains - this,contains - others or researchers,contains numbers,contains two times more capitals,check - et
0.3684210526315789,0.5266106442577031,1.0,1.0,0.0,0.0,1.0,0.12846981952010203,0.14925373134328357,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.350140056022409,0.0,1.0,1.0,0.0,1.0,0.04667371637599549,0.05223880597014925,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.6842105263157894,0.7787114845938375,1.0,1.0,1.0,0.0,0.0,0.06605352847163296,0.08582089552238806,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.19327731092436973,1.0,1.0,0.0,0.0,0.0,0.06876748047083156,0.07835820895522388,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.05263157894736842,0.6022408963585434,1.0,1.0,1.0,0.0,0.0,0.10565866938053343,0.09328358208955223,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.4341736694677871,1.0,1.0,0.0,0.0,1.0,0.220611658234076,0.2462686567164179,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.6526610644257703,1.0,1.0,0.0,0.0,1.0,0.10432178214623236,0.10820895522388059,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5658263305322129,1.0,1.0,1.0,0.0,0.0,0.07801588881248747,0.06716417910447761,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.46218487394957986,0.0,1.0,0.0,0.0,0.0,0.0476167882341963,0.05970149253731343,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.4173669467787115,1.0,1.0,0.0,0.0,0.0,0.08362994738398272,0.08582089552238806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.49579831932773116,0.0,1.0,0.0,0.0,0.0,0.050888372872248865,0.0708955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.47368421052631576,0.5182072829131652,1.0,1.0,0.0,0.0,0.0,0.08871704905410066,0.1417910447761194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.23529411764705882,1.0,1.0,0.0,0.0,0.0,0.09459844364087774,0.11567164179104478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.3781512605042017,0.0,0.0,0.0,0.0,0.0,0.06173761891338367,0.05970149253731343,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3157894736842105,0.48739495798319327,1.0,1.0,0.0,0.0,0.0,0.06085747682244814,0.08208955223880597,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.5014005602240896,0.0,1.0,0.0,0.0,0.0,0.06811502282891846,0.07835820895522388,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6078431372549019,1.0,1.0,0.0,0.0,0.0,0.12400835337600191,0.1455223880597015,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.47368421052631576,0.6778711484593837,1.0,1.0,1.0,0.0,1.0,0.05604333432450537,0.08582089552238806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.5070028011204482,0.0,1.0,0.0,0.0,0.0,0.11726790171293558,0.13432835820895522,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.4061624649859944,1.0,1.0,0.0,0.0,0.0,0.0850419202137395,0.033582089552238806,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.39495798319327735,0.0,0.0,0.0,0.0,0.0,0.12501702356627606,0.12686567164179105,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5789473684210527,0.5182072829131652,1.0,1.0,0.0,0.0,0.0,0.08374852102553063,0.10820895522388059,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.15789473684210525,0.42016806722689076,1.0,0.0,0.0,0.0,1.0,0.18866508574092486,0.1791044776119403,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.49019607843137253,1.0,1.0,0.0,0.0,0.0,0.11908696212281032,0.10074626865671642,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.42296918767507,0.0,1.0,0.0,0.0,0.0,0.09937658295179382,0.13059701492537312,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4649859943977591,1.0,1.0,0.0,0.0,1.0,0.11226760634246949,0.11940298507462686,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.7422969187675069,1.0,1.0,0.0,0.0,0.0,0.11527452832473346,0.11194029850746269,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.48179271708683474,1.0,1.0,0.0,0.0,1.0,0.12210964769613122,0.14925373134328357,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4481792717086835,0.0,1.0,0.0,0.0,0.0,0.0972640847925333,0.10820895522388059,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.45658263305322133,1.0,1.0,0.0,0.0,1.0,0.10618331221314685,0.1455223880597015,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.631578947368421,0.7871148459383753,1.0,1.0,0.0,0.0,0.0,0.09706615683779968,0.0708955223880597,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6442577030812324,1.0,1.0,0.0,0.0,0.0,0.08964812771915084,0.1044776119402985,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.7843137254901961,1.0,1.0,1.0,0.0,0.0,0.08858541134767538,0.12313432835820895,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6358543417366946,0.0,1.0,0.0,0.0,0.0,0.04398357191554225,0.03731343283582089,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6638655462184874,1.0,1.0,0.0,0.0,0.0,0.1512912610748472,0.208955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.49019607843137253,0.0,1.0,1.0,0.0,0.0,0.09188697609742698,0.1044776119402985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.42105263157894735,0.5322128851540616,1.0,1.0,0.0,0.0,0.0,0.07336496526780592,0.08955223880597014,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.42296918767507,1.0,1.0,0.0,0.0,1.0,0.08388393414678075,0.10074626865671642,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.42105263157894735,0.6414565826330532,1.0,1.0,0.0,0.0,0.0,0.061443295241707996,0.05970149253731343,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.7563025210084033,1.0,1.0,0.0,0.0,0.0,0.11381019242438724,0.11194029850746269,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.46218487394957986,1.0,1.0,0.0,0.0,0.0,0.07724216074611726,0.12313432835820895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.21052631578947367,0.4061624649859944,1.0,0.0,0.0,0.0,0.0,0.0672825911392209,0.07462686567164178,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5263157894736843,0.6246498599439776,1.0,1.0,0.0,0.0,0.0,0.07233830223616464,0.06716417910447761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.47368421052631576,0.5154061624649859,1.0,1.0,0.0,0.0,0.0,0.0769148668316936,0.08208955223880597,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3684210526315789,0.7675070028011204,1.0,1.0,1.0,0.0,0.0,0.10546831229980841,0.10074626865671642,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4481792717086835,0.0,1.0,0.0,0.0,0.0,0.05048563210326628,0.06343283582089553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5263157894736843,0.5210084033613445,1.0,1.0,0.0,0.0,1.0,0.04014983477663357,0.06716417910447761,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.6358543417366946,1.0,1.0,0.0,0.0,1.0,0.06918021044940563,0.06343283582089553,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.46218487394957986,1.0,1.0,0.0,0.0,0.0,0.07498348076058427,0.08208955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.5658263305322129,1.0,1.0,0.0,0.0,0.0,0.07879111490906238,0.1044776119402985,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.5322128851540616,0.0,1.0,1.0,0.0,0.0,0.2977100587042213,0.34701492537313433,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.47368421052631576,0.5518207282913165,1.0,1.0,0.0,0.0,1.0,0.05166525269179947,0.06343283582089553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3684210526315789,0.5070028011204482,1.0,1.0,1.0,0.0,0.0,0.06516664928908619,0.07835820895522388,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5658263305322129,1.0,1.0,0.0,0.0,0.0,0.11544368520884396,0.1044776119402985,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.6526610644257703,1.0,1.0,0.0,0.0,0.0,0.05923368652268719,0.09328358208955223,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.319327731092437,1.0,1.0,0.0,0.0,0.0,0.08115796390377394,0.08955223880597014,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.46218487394957986,1.0,1.0,0.0,0.0,1.0,0.09005193616601702,0.11194029850746269,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4061624649859944,0.0,1.0,1.0,0.0,0.0,0.037491740380292134,0.033582089552238806,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.42105263157894735,0.6386554621848739,1.0,1.0,0.0,0.0,0.0,0.11739476472112699,0.1828358208955224,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6750700280112044,0.0,1.0,1.0,0.0,0.0,0.09868517206254533,0.10820895522388059,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.5490196078431372,1.0,1.0,0.0,0.0,0.0,0.18855380892739645,0.14925373134328357,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.42105263157894735,0.6050420168067226,1.0,1.0,0.0,0.0,0.0,0.07110591109226154,0.10820895522388059,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6694677871148459,0.0,1.0,1.0,0.0,0.0,0.041998490420631196,0.06716417910447761,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.21052631578947367,0.48739495798319327,1.0,1.0,1.0,0.0,0.0,0.13723592914659213,0.16044776119402984,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5014005602240896,1.0,1.0,0.0,0.0,0.0,0.06152468914697723,0.07462686567164178,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.10526315789473684,0.10084033613445378,0.0,1.0,0.0,0.0,0.0,0.07271281930354127,0.04477611940298507,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.3445378151260504,1.0,1.0,0.0,0.0,1.0,0.1425030433527588,0.13432835820895522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.42296918767507,0.0,1.0,1.0,0.0,1.0,0.048542010768799784,0.05970149253731343,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.7394957983193277,1.0,1.0,0.0,0.0,1.0,0.1076474666819658,0.13432835820895522,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.6722689075630252,1.0,1.0,0.0,0.0,0.0,0.08806360386925008,0.09328358208955223,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.4481792717086835,1.0,1.0,0.0,0.0,0.0,0.12282286961161465,0.17537313432835822,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.7310924369747899,1.0,1.0,0.0,0.0,0.0,0.05289321519746448,0.0708955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.43977591036414565,1.0,1.0,0.0,0.0,0.0,0.12640455733580855,0.13059701492537312,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.39215686274509803,1.0,1.0,0.0,0.0,0.0,0.1378592598143009,0.1417910447761194,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.46218487394957986,0.0,1.0,0.0,0.0,0.0,0.058622196749634384,0.06343283582089553,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.47368421052631576,0.7422969187675069,1.0,1.0,0.0,0.0,0.0,0.07281101356746096,0.0708955223880597,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.4761904761904762,1.0,1.0,1.0,0.0,0.0,0.07770044007452753,0.08582089552238806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5910364145658263,1.0,1.0,1.0,0.0,0.0,0.11707414932969679,0.17537313432835822,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3157894736842105,0.48179271708683474,1.0,1.0,0.0,0.0,0.0,0.1178809248123244,0.14925373134328357,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5210084033613445,1.0,1.0,0.0,0.0,0.0,0.07449574642682324,0.08208955223880597,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5322128851540616,1.0,1.0,0.0,0.0,0.0,0.06729732623011464,0.06343283582089553,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.21052631578947367,0.4789915966386555,1.0,1.0,0.0,0.0,0.0,0.11838600095885275,0.1417910447761194,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.4985994397759104,1.0,0.0,0.0,0.0,0.0,0.11493453161633888,0.0708955223880597,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5462184873949579,0.0,1.0,1.0,0.0,0.0,0.12020814940910803,0.1417910447761194,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4173669467787115,0.0,1.0,0.0,0.0,0.0,0.043437440016803705,0.048507462686567165,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5263157894736843,0.5266106442577031,0.0,1.0,0.0,0.0,0.0,0.07271281930354127,0.08582089552238806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.21052631578947367,0.44537815126050423,1.0,1.0,0.0,0.0,0.0,0.1108560366435837,0.11567164179104478,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.6358543417366946,1.0,1.0,1.0,0.0,0.0,0.08501452796964992,0.08955223880597014,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5263157894736843,0.43977591036414565,1.0,1.0,0.0,0.0,0.0,0.08782952313169855,0.07835820895522388,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.4677871148459384,0.0,1.0,1.0,0.0,0.0,0.07194451135270638,0.07835820895522388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.6842105263157894,0.8375350140056022,0.0,0.0,0.0,0.0,0.0,0.08727050529140105,0.10074626865671642,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.619047619047619,0.0,1.0,0.0,0.0,0.0,0.07054475059137146,0.048507462686567165,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3684210526315789,0.7086834733893557,1.0,1.0,0.0,0.0,1.0,0.126983963071754,0.13805970149253732,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.7422969187675069,1.0,1.0,0.0,0.0,1.0,0.04912591598279685,0.07462686567164178,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.484593837535014,1.0,1.0,0.0,0.0,0.0,0.05601678990477694,0.06343283582089553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.45098039215686275,1.0,1.0,0.0,0.0,1.0,0.1279409593763488,0.17537313432835822,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.4593837535014006,1.0,1.0,1.0,0.0,0.0,0.04817618232003826,0.04477611940298507,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.05263157894736842,0.12605042016806722,1.0,1.0,0.0,0.0,0.0,0.008452693550442675,0.007462686567164179,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.5602240896358543,1.0,1.0,0.0,0.0,0.0,0.08936611116776337,0.14925373134328357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.6050420168067226,1.0,1.0,0.0,0.0,0.0,0.12197822491702609,0.09701492537313433,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.3865546218487395,1.0,1.0,0.0,0.0,0.0,0.0775342357343155,0.05970149253731343,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6722689075630252,1.0,1.0,0.0,0.0,0.0,0.14103310675143516,0.21641791044776118,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.42577030812324934,0.0,1.0,0.0,0.0,0.0,0.1195391385761962,0.16417910447761194,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.4649859943977591,0.0,1.0,0.0,0.0,0.0,0.08145219313674729,0.08955223880597014,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3157894736842105,0.4341736694677871,0.0,1.0,0.0,0.0,1.0,0.046485893817790176,0.055970149253731345,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.48179271708683474,0.0,1.0,0.0,0.0,0.0,0.07552600397485806,0.07462686567164178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.4173669467787115,1.0,1.0,1.0,0.0,1.0,0.06859681104857676,0.08582089552238806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.42016806722689076,1.0,1.0,0.0,0.0,1.0,0.11020457535132856,0.08208955223880597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3157894736842105,0.4985994397759104,1.0,1.0,0.0,0.0,0.0,0.045726889450375195,0.05223880597014925,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.5406162464985994,0.0,1.0,0.0,0.0,0.0,0.03742482525917491,0.041044776119402986,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.4369747899159664,1.0,1.0,1.0,0.0,0.0,0.15099407812670368,0.19029850746268656,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6638655462184874,1.0,1.0,0.0,0.0,0.0,0.09683200572837974,0.08208955223880597,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.5126050420168067,1.0,1.0,1.0,0.0,0.0,0.06713908029440074,0.08955223880597014,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.3781512605042017,1.0,1.0,0.0,0.0,0.0,0.07184789517876274,0.07835820895522388,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.3157894736842105,0.5070028011204482,1.0,1.0,0.0,0.0,1.0,0.24551742480134495,0.31343283582089554,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4677871148459384,1.0,1.0,0.0,0.0,0.0,0.10535289493592048,0.13805970149253732,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.4481792717086835,0.0,0.0,0.0,0.0,0.0,0.052982950373161024,0.07835820895522388,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.6274509803921569,1.0,1.0,1.0,0.0,0.0,0.30348127255770846,0.3544776119402985,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.40896358543417366,1.0,1.0,0.0,0.0,1.0,0.08754367266060444,0.08955223880597014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3684210526315789,0.6218487394957983,1.0,1.0,1.0,0.0,0.0,0.18895776180496435,0.2126865671641791,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5966386554621849,1.0,1.0,0.0,0.0,0.0,0.10326479660300991,0.15671641791044777,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.12885154061624648,0.0,0.0,0.0,0.0,0.0,0.07824450729176621,0.09701492537313433,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2631578947368421,0.43137254901960786,1.0,1.0,0.0,0.0,0.0,0.0855654032244467,0.09328358208955223,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6974789915966386,1.0,1.0,1.0,0.0,0.0,0.11519702632197307,0.1455223880597015,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.24929971988795518,1.0,1.0,0.0,0.0,0.0,0.04957632673025216,0.041044776119402986,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.6778711484593837,1.0,1.0,0.0,0.0,0.0,0.09426174618649376,0.09701492537313433,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.6834733893557423,1.0,1.0,0.0,0.0,0.0,0.07227297072386508,0.08208955223880597,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5434173669467787,1.0,1.0,1.0,0.0,0.0,0.0899464997915008,0.08955223880597014,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6134453781512604,1.0,1.0,0.0,0.0,0.0,0.06533773556221005,0.08582089552238806,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.7619047619047619,1.0,1.0,0.0,0.0,0.0,0.0711863448292224,0.10074626865671642,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.7002801120448179,1.0,1.0,0.0,0.0,0.0,0.0634421436574314,0.08582089552238806,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.3865546218487395,1.0,1.0,0.0,0.0,0.0,0.09279910877584316,0.07835820895522388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.21052631578947367,0.17927170868347342,1.0,1.0,0.0,0.0,0.0,0.0628916754773317,0.033582089552238806,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6946778711484594,1.0,1.0,0.0,0.0,1.0,0.10008056984937508,0.09328358208955223,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.4341736694677871,1.0,1.0,1.0,0.0,0.0,0.058628661800010876,0.07835820895522388,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3684210526315789,0.5798319327731092,1.0,1.0,0.0,0.0,1.0,0.07728987635912114,0.07835820895522388,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3157894736842105,0.5602240896358543,0.0,1.0,0.0,0.0,0.0,0.11159019060472253,0.12686567164179105,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.5798319327731092,1.0,1.0,0.0,0.0,0.0,0.11332600354429125,0.13805970149253732,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
