text,truth,prediction
"We have been monitoring Supernova (SN) 1987A with Chandra X-Ray Observatory since 1999. We present a review of previous results from our Chandra observations, and some preliminary results from new Chandra data obtained in 2006 and 2007. High resolution imaging and spectroscopic studies of SN 1987A with Chandra reveal that X-ray emission of SN 1987A originates from the hot gas heated by interaction of the blast wave with the ring-like dense circumstellar medium (CSM) that was produced by the massive progenitor's equatorial stellar winds before the SN explosion. The blast wave is now sweeping through dense CSM all around the inner ring, and thus SN 1987A is rapidly brightening in soft X-rays. At the age of 20 yr (as of 2007 January), X-ray luminosity of SN 1987A is L_ X ∼ 2.4 × 10^36 ergs s^-1 in the 0.5-10 keV band. X-ray emission is described by two-component plane shock model with electron temperatures of kT ∼ 0.3 and 2 keV. As the shock front interacts with dense CSM all around the inner ring, the X-ray remnant is now expanding at a much slower rate of v ∼ 1400 km s^-1 than it was until 2004 (v ∼ 6000 km s^-1). ",0,1
"We describe the results of an extremely deep, 0.28 deg^2 survey for z = 3.1 Ly-alpha emission-line galaxies in the Extended Chandra Deep Field South. By using a narrow-band 5000 Anstrom filter and complementary broadband photometry from the MUSYC survey, we identify a statistically complete sample of 162 galaxies with monochromatic fluxes brighter than 1.5 x 10^-17 ergs cm^-2 s^-1 and observers frame equivalent widths greater than 80 Angstroms. We show that the equivalent width distribution of these objects follows an exponential with a rest-frame scale length of w_0 = 76 +/- 10 Angstroms. In addition, we show that in the emission line, the luminosity function of Ly-alpha galaxies has a faint-end power-law slope of alpha = -1.49 +/- 0.4, a bright-end cutoff of log L^* = 42.64 +/- 0.2, and a space density above our detection thresholds of 1.46 +/- 0.12 x 10^-3 h70^3 galaxies Mpc^-3. Finally, by comparing the emission-line and continuum properties of the LAEs, we show that the star-formation rates derived from Ly-alpha are3 times lower than those inferred from the rest-frame UV continuum. We use this offset to deduce the existence of a small amount of internal extinction within the host galaxies. This extinction, coupled with the lack of extremely-high equivalent width emitters, argues that these galaxies are not primordial Pop III objects, though they are young and relatively chemically unevolved. ",0,1
"We present a numerical method for spatially 1.5-dimensional and time-dependent studies of accretion disks around black holes, that is originated from a combination of the standard pseudo-spectral method and the adaptive domain decomposition method existing in the literature, but with a number of improvements in both the numerical and physical senses. In particular, we introduce a new treatment for the connection at the interfaces of decomposed subdomains, construct an adaptive function for the mapping between the Chebyshev-Gauss-Lobatto collocation points and the physical collocation points in each subdomain, and modify the over-simplified 1-dimensional basic equations of accretion flows to account for the effects of viscous stresses in both the azimuthal and radial directions. Our method is verified by reproducing the best results obtained previously by SzuszkiewiczMiller on the limit-cycle behavior of thermally unstable accretion disks with moderate viscosity. A new finding is that, according to our computations, the Bernoulli function of the matter in such disks is always and everywhere negative, so that outflows are unlikely to originate from these disks. We are encouraged to study the more difficult case of thermally unstable accretion disks with strong viscosity, and wish to report our results in a subsequent paper. ",0,1
"During the whole of 1874, Camille Jordan and Leopold Kronecker quar- relled vigorously over the organisation of the theory of bilinear forms. That theory promised a 'general' and 'homogeneous' treatment of numerous questions arising in various 19th-century theoretical contexts, and it hinged on two theorems, stated independently by Jordan and Weierstrass, that would today be considered equivalent. It was, however, the perceived difference between those two theorems that sparked the 1874 controversy. Focusing on this quarrel allows us to explore the algebraic identity of the polynomial practices of the manipulations of forms in use before the advent of structural approaches to linear algebra. The latter approaches identified these practices with methods for the classification of similar matrices. We show that the prac- tices – Jordan's canonical reduction and Kronecker's invariant computation – reflect identities inseparable from the social context of the time. Moreover, these practices reveal not only tacit knowledge, local ways of thinking, but also – in light of a long history tracing back to the work of Lagrange, Laplace, Cau- chy, and Hermite – two internal philosophies regarding the significance of generality which are inseparable from two disciplinary ideals opposing algebra and arithmetic. By interrogating the cultural identities of such practices, this study aims at a deeper understanding of the history of linear algebra without focusing on issues related to the origins of theories or structures. ",0,1
"We present new results on dynamical instabilities in rapidly rotating neutron-stars. In particular, using numerical simulations in full General Relativity, we analyse the effects that the stellar compactness has on the threshold for the onset of the dynamical bar-mode instability, as well as on the appearance of other dynamical instabilities. By using an extrapolation technique developed and tested in our previous study [1], we explicitly determine the threshold for a wide range of compactnesses using four sequences of models of constant baryonic mass comprising a total of 59 stellar models. Our calculation of the threshold is in good agreement with the Newtonian prediction and improves the previous post-Newtonian estimates. In addition, we find that for stars with sufficiently large mass and compactness, the m=3 deformation is the fastest growing one. For all of the models considered, the non-axisymmetric instability is suppressed on a dynamical timescale with an m=1 deformation dominating the final stages of the instability. These results, together with those presented in [1], suggest that an m=1 deformation represents a general and late-time feature of non-axisymmetric dynamical instabilities both in full General Relativity and in Newtonian gravity. ",0,1
"The apparent contradiction between the recently observed weak charge disproportion and the traditional Mn^3+/Mn^4+ picture of the charge-orbital orders in half-doped manganites is resolved by a novel Wannier states analysis of the LDA+U electronic structure. Strong electron itinerancy in this charge-transfer system significantly delocalizes the occupied low-energy 'Mn^3+' Wannier states such that charge leaks into the 'Mn^4+'-sites. Furthermore, the leading mechanisms of the charge order are quantified via our first-principles derivation of the low-energy effective Hamiltonian. The electron-electron interaction is found to play a role as important as the electron-lattice interaction. A general picture of doped holes in strongly correlated charge-transfer systems is presented and applied to the study of charge order in half-doped manganites, using a novel Wannier states analysis of the LDA+U electronic structure. While residing primarily in the oxygen atoms, the doped holes form additional effective e_g orbitals at the low-energy scale, leading to an effective Mn^3+/Mn^4+ valence picture that enables weak charge disproportion, resolving the current serious contradictions between the recent experimental observations of charge distribution and traditional models. Furthermore, the leading mechanisms of the observed charge order are quantified via our first-principles derivation of the low-energy effective Hamiltonian ",0,1
"The measurement of the scale of the baryon acoustic oscillations (BAO) in the galaxy power spectrum as a function of redshift is a promising method to constrain the equation-of-state parameter of the dark energy w. To measure the scale of the BAO precisely, a substantial volume of space must be surveyed. We test whether light-cone effects are important and whether the scaling relations used to compensate for an incorrect reference cosmology are in this case sufficiently accurate. We investigate the degeneracies in the cosmological parameters and the benefits of using the two-dimensional anisotropic power spectrum. Finally, we estimate the uncertainty with which w can be measured by proposed surveys at redshifts of about z=3 and z=1, respectively.In the simulated survey we find that light-cone effects are small and that the simple scaling relations used to correct for the cosmological distortion work fairly well even for large survey volumes. The analysis of the two-dimensional anisotropic power spectra enables an independent determination to be made of the apparent scale of the BAO, perpendicular and parallel to the line of sight. This is essential for two-parameter w-models, such as the redshift-dependent dark energy model w=w_0+(1-a)w_a. Using Planck priors for the matter and baryon density and Delta(H_0)=5",0,1
"We find three distinct phases; a tubular phase, a planar phase, and the spherical phase, in a triangulated fluid surface model. It is also found that these phases are separated by discontinuous transitions. The fluid surface model is investigated within the framework of the conventional curvature model by using the canonical Monte Carlo simulations with dynamical triangulations. The mechanical strength of the surface is given only by skeletons, and no two-dimensional bending energy is assumed in the Hamiltonian. The skeletons are composed of elastic linear-chains and rigid junctions and form a compartmentalized structure on the surface, and for this reason the vertices of triangles can diffuse freely only inside the compartments. As a consequence, an inhomogeneous structure is introduced in the model; the surface strength inside the compartments is different from the surface strength on the compartments. However, the rotational symmetry is not influenced by the elastic skeletons; there is no specific direction on the surface. In addition to the three phases mentioned above, a collapsed phase is expected to exist in the low bending rigidity regime that was not studied here. The inhomogeneous structure and the fluidity of vertices are considered to be the origin of such variety of phases. ",0,1
"When modeling the distribution of a set of data by a mixture of Gaussians, there are two possibilities: i) the classical one is using a set of parameters which are the proportions, the means and the variances; ii) the second is to consider the proportions as the probabilities of a discrete valued hidden variable. In the first case a usual prior distribution for the proportions is the Dirichlet which accounts for the fact that they have to sum up to one. In the second case, to each data is associated a hidden variable for which we consider two possibilities: a) assuming those variables to be i.i.d. We show then that this scheme is equivalent to the classical mixture model with Dirichlet prior; b) assuming a Markovian structure. Then we choose the simplest markovian model which is the Potts distribution. As we will see this model is more appropriate for the case where the data represents the pixels of an image for which the hidden variables represent a segmentation of that image. The main object of this paper is to give some details on these models and different algorithms used for their simulation and the estimation of their parameters.Key Words: Mixture of Gaussians, Dirichlet, Potts, Classification, Segmentation. ",0,1
"It remains an open question how magnetic energy is rapidly released in the solar corona so as to create solar explosions such as solar flares and coronal mass ejections (CMEs). Recent studies have confirmed that a system consisting of a flux rope embedded in a background field exhibits a catastrophic behavior, and the energy threshold at the catastrophic point may exceed the associated open field energy. The accumulated free energy in the corona is abruptly released when the catastrophe takes place, and it probably serves as the main means of energy release for CMEs at least in the initial phase. Such a release proceeds via an ideal MHD process in contrast with nonideal ones such as magnetic reconnection. The catastrophe results in a sudden formation of electric current sheets, which naturally provide proper sites for fast magnetic reconnection. The reconnection may be identified with a solar flare associated with the CME on one hand, and produces a further acceleration of the CME on the other. On this basis, several preliminary suggestions are made for future observational investigations, especially with the proposed KuaFu satellites, on the roles of the MHD catastrophe and magnetic reconnection in the magnetic energy release associated with CMEs and flares. ",0,1
"The performance of telescope systems working at microwave or visible/IR wavelengths is typically described in terms of different parameters according to the wavelength range. Most commercial ray tracing packages have been specifically designed for use with visible/IR systems and thus, though very flexible and sophisticated, do not provide the appropriate parameters to fully describe microwave antennas, and thus to compare with specifications. In this work we demonstrate that the Strehl ratio is equal to the phase efficiency when the apodization factor is taken into account. The phase efficiency is the most critical contribution to the aperture efficiency of an antenna, and the most difficult parameter to optimize during the telescope design. The equivalence between the Strehl ratio and the phase efficiency gives the designer/user of the telescope the opportunity to use the faster commercial ray-tracing software to optimize the design. We also discuss the results of several tests performed to check the validity of this relationship that we carried out using a ray-tracing software, ZEMAX and a full Physical Optics software, GRASP9.3, applied to three different telescope designs that span a factor of ≃ 10 in terms of D/lambda. The maximum measured discrepancy between phase efficiency and Strehl ratio varies between≃0.4 and 1.9 up to an offset angle of >40 beams, depending on the optical configuration, but it is always less than 0.5 where the Strehl ratio is >0.95. ",0,1
"In the LCDM cosmology dark matter halos grow primarily through the accretion of smaller halos. Much of the mass in a halo of 10^14Msun comes in through accretion of10^13Msun halos. If each such halo hosted one luminous red galaxy (LRG) then the accretion of so many halos is at odds with the observed number of LRGs in clusters unless these accreted LRGs merge or disrupt on relatively short timescales ( 2Gyr). These timescales are consistent with classical dynamical friction arguments, and imply that 2-3 LRGs have merged or disrupted within each halo more massive than 10^14Msun by z=0. The total amount of stellar mass brought into these massive halos by z=0 is consistent with observations once the intracluster light (ICL) is included. If disrupted LRGs build up the ICL, then the hierarchical growth of massive halos implies that a substantial amount of ICL should also surround satellite LRGs, as suggested by recent observations of the Virgo cluster. Finally, we point out that these results are entirely consistent with a non-evolving clustering strength and halo occupation distribution, and note that observations of the latter in fact support the hypothesis that merging/disruption of massive galaxies does indeed take place at late times. ",0,1
"We examine recent evidence from the luminosity-redshift relation of Type Ia Supernovae (SNe Ia) for the ∼ 3 σ detection of a “Hubble bubble” – a departure of the local value of the Hubble constant from its globally averaged value <cit.>. By comparing the MLCS2k2 fits used in that study to the results from other light-curve fitters applied to the same data, we demonstrate that this is related to the interpretation of SN color excesses (after correction for a light-curve shape-color relation) and the presence of a color gradient across the local sample. If the slope of the linear relation (β) between SN color excess and luminosity is fit empirically, then the bubble disappears. If, on the other hand, the color excess arises purely from Milky Way-like dust, then SN data clearly favors a Hubble bubble. We demonstrate that SN data give β≃ 2, instead of the β≃ 4 one would expect from purely Milky-Way-like dust. This suggests that either SN intrinsic colors are more complicated than can be described with a single light-curve shape parameter, or that dust around SN is unusual. Disentangling these possibilities is both a challenge and an opportunity for large-survey SN Ia cosmology. ",0,1
"We apply the Lunin–Maldacena construction of gravity duals to beta-deformed gauge theories to a class of Type IIB backgrounds with U(1)^3 global symmetry, which include the multicenter D3-brane backgrounds dual to the Coulomb branch of N=4 super Yang-Mills and the rotating D3-brane backgrounds dual to the theory at finite temperature and chemical potential. After a general discussion, we present the full form of the deformed metrics for three special cases, which can be used for the study of various aspects of the marginally-deformed gauge theories. We also construct the Penrose limits of the solutions dual to the Coulomb branch along a certain set of geodesics and, for the resulting PP–wave metrics, we examine the effect of beta-deformations on the giant graviton states. We find that giant gravitons exist only up to a critical value of the sigma-deformation parameter, are not degenerate in energy with the point graviton, and remain perturbatively stable. Finally, we probe the sigma-deformed multicenter solutions by examining the static heavy-quark potential by means of Wilson loops. We find situations that give rise to complete screening as well as linear confinement, with the latter arising is an intriguing way reminiscent of phase transitions in statistical systems. ",0,1
"H-index, proposed by Hirsch is a good indicator of the impact of a scientist's research. When evaluating departments, institutions or labs, the importance of h-index can be further enhanced when properly calibrated for size. Particularly acute is the issue of federally funded facilities whose number of actively publishing scientists frequently dwarfs that of academic departments. Recently Molinari and Molinari developed a methodology that shows the h-index has a universal growth rate for large numbers of papers, allowing for meaningful comparisons between institutions.An additional challenge when comparing large institutions is that fields have distinct internal cultures, with different typical rates of publication and citation; biology is more highly cited than physics, which is more highly cited than engineering. For this reason, this study has focused on the physical sciences, engineering, and technology, and has excluded bio-medical research. Comparisons between individual disciplines are reported here to provide contextual framework. Generally, it was found that the universal growth rate of Molinari and Molinari holds well across all the categories considered, testifying to the robustness of both their growth law and our results.The overall goal here is to set the highest standard of comparison for federal investment in science; comparisons are made with the nations preeminent private and public institutions. We find that many among the national facilities compare favorably in research impact with the nations leading universities. ",0,1
"Let S be a surface of finite type which is not a sphere with at most four punctures, a torus with at most two punctures, or a closed surface of genus two. Let ℳℱ be the space of equivalence classes of measured foliations of compact support on S and let 𝒰ℳℱ be the quotient space of ℳℱ obtained by identifying two equivalence classes whenever they can be represented by topologically equivalent foliations, that is, forgetting the transverse measure. The extended mapping class group Γ^* of S acts as by homeomorphisms of 𝒰ℳℱ. We show that the restriction of the action of the whole homeomorphism group of 𝒰ℳℱ on some dense subset of 𝒰ℳℱ coincides with the action of Γ^* on that subset. More precisely, let 𝒟 be the natural image in 𝒰ℳℱ of the set of homotopy classes of not necessarily connected essential disjoint and pairwise nonhomotopic simple closed curves on S. The set 𝒟 is dense in 𝒰ℳℱ, it is invariant by the action of Γ^* on 𝒰ℳℱ and the restriction of the action of Γ^* on 𝒟 is faithful. We prove that the restriction of the action on 𝒟 of the group Homeo(𝒰ℳℱ) coincides with the action of Γ^*(S) on that subspace. ",0,1
"The corrections to g-mode frequencies caused by the presence of a central magnetic field and rotation of the Sun are calculated. The calculations are carried out in the simple one dimensional magnetohydrodynamical model using the approximations which allow one to find the purely analytical spectra of magneto-gravity waves beyond the scope of the JWKB approximation and avoid in a small background magnetic field the appearance of the cusp resonance which locks a wave within the radiative zone. These analytic results are compared with the satellite observations of the g-mode frequency shifts which are of the order one per cent as given in the GOLF experiment at the SoHO board. The main contribution turns out to be the magnetic frequency shift in the strong magnetic field which obeys the used approximations. In particular, the fixed magnetic field strength 700 KG results in the mentioned value of the frequency shift for the g-mode of the radial order n=-10. The rotational shift due to the Coriolis force appears to be small and does not exceed a fracton of per cent, α_Ω< 0.003. ",0,1
"We investigate the segregation of the extragalactic population via colour criteria to produce an efficient and inexpensive methodology to select specific source populations as a function of far-infrared flux. Combining galaxy evolution scenarios and a detailed spectral library of galaxies, we produce simulated catalogues incorporating segregation of the extragalactic population into component types (Normal, star-forming, AGN) via color cuts. As a practical application we apply our criteria to the deepest survey to be undertaken in the far-infrared with the AKARI (formerly ASTRO-F) satellite. Using the far-infrared wavebands of the Far-Infrared Surveyor (FIS, one of the focal-plane instruments on AKARI) we successfully segregate the normal, starburst and ULIRG populations. We also show that with additional MIR imaging from AKARI's Infrared Camera (IRC), significant contamination and/or degeneracy can be further decreased and show a particular example of the separation of cool normal galaxies and cold ULIRG sources. We conclude that our criteria provide an efficient means of selecting source populations (including rare luminous objects) and produce colour-segregated source counts without the requirement of time intensive ground-based follow up to differentiate between the general galaxy population. ",0,1
"In recent years, the availability of highly pure stable isotopes has made possible the investigation of the dependence of the physical properties of crystals, in particular semiconductors, on their isotopic composition. Following the investigation of the specific heat (C_p, C_v) of monatomic crystals such as diamond, silicon, and germanium, similar investigations have been undertaken for the tetrahedral diatomic systems ZnO and GaN (wurtzite structure), for which the effect of the mass of the cation differs from that of the anion. In this article we present measurements for a semiconductor with rock salt structure, namely lead sulfide. Because of the large difference in the atomic mass of both constituents (M_ Pb= 207.21 and (M_ S=32.06 a.m.u., for the natural isotopic abundance) the effects of varying the cation and that of the anion mass are very different for this canonical semiconductor. We compare the measured temperature dependence of C_p ≈ C_v, and the corresponding derivatives with respect to (M_ Pb and M_ S), with ab initio calculations based on the lattice dynamics obtained from the local density approximation (LDA) electronic band structure. Quantitative deviations between theory and experiment are attributed to the absence of spin-orbit interaction in the ABINIT program used for the electronic band structure calculations. ",0,1
"I show that several observable properties of bursting neutron stars in metric theories of gravity can be calculated using only conservation laws, Killing symmetries, and the Einstein equivalence principle, without requiring the validity of the general relativistic field equations. I calculate, in particular, the gravitational redshift of a surface atomic line, the touchdown luminosity of a radius-expansion burst, which is believed to be equal to the Eddington critical luminosity, and the apparent surface area of a neutron star as measured during the cooling tails of bursts. I show that, for a general metric theory of gravity, the apparent surface area of a neutron star depends on the coordinate radius of the stellar surface and on its gravitational redshift in the exact same way as in general relativity. On the other hand, the Eddington critical luminosity depends also on an additional parameter that measures the degree to which the general relativistic field equations are satisfied. These results can be used in conjunction with current and future high-energy observations of bursting neutron stars to test general relativity in the strong-field regime. ",0,1
"The high volume of packets and packet rates of traffic on some router links makes it exceedingly difficult for routers to examine every packet in order to keep detailed statistics about the traffic which is traversing the router. Sampling is commonly applied on routers in order to limit the load incurred by the collection of information that the router has to undertake when evaluating flow information for monitoring purposes. The sampling process in nearly all cases is a deterministic process of choosing 1 in every N packets on a per-interface basis, and then forming the flow statistics based on the collected sampled statistics. Even though this sampling may not be significant for some statistics, such as packet rate, others can be severely distorted. However, it is important to consider the sampling techniques and their relative accuracy when applied to different traffic patterns. The main disadvantage of sampling is the loss of accuracy in the collected trace when compared to the original traffic stream. To date there has not been a detailed analysis of the impact of sampling at a router in various traffic profiles and flow criteria. In this paper, we assess the performance of the sampling process as used in NetFlow in detail, and we discuss some techniques for the compensation of loss of monitoring detail. ",0,1
"We consider a system composed of a trapped atom and a trapped ion. The ion charge induces in the atom an electric dipole moment, which attracts it with an r^-4 dependence at large distances. In the regime considered here, the characteristic range of the atom-ion interaction is comparable or larger than the characteristic size of the trapping potential, which excludes the application of the contact pseudopotential. The short-range part of the interaction is described in the framework of quantum-defect theory, by introducing some short-range parameters, which can be related to the s-wave scattering length. When the separation between traps is changed we observe trap-induced shape resonances between molecular bound states and vibrational states of the external trapping potential. Our analysis is extended to quasi-one-dimensional geometries, when the scattering exhibit confinement-induced resonances, similar to the ones studied before for short-range interactions. For quasi-one-dimensional systems we investigate the effects of coupling between the center of mass and relative motion, which occurs for different trapping frequencies of atom and ion traps. Finally, we show how the two types of resonances can be employed for quantum state control and spectroscopy of atom-ion molecules. ",0,1
"We look for a simple analytic model to distinguish between stellar clusters undergoing a bimodal hydrodynamic solution from those able to drive only a stationary wind. Clusters in the bimodal regime undergo strong radiative cooling within their densest inner regions, which results in the accumulation of the matter injected by supernovae and stellar winds and eventually in the formation of further stellar generations, while their outer regions sustain a stationary wind. The analytic formulae are derived from the basic hydrodynamic equations. Our main assumption, that the density at the star cluster surface scales almost linearly with that at the stagnation radius, is based on results from semi-analytic and full numerical calculations. The analytic formulation allows for the determination of the threshold mechanical luminosity that separates clusters evolving in either of the two solutions. It is possible to fix the stagnation radius by simple analytic expressions and thus to determine the fractions of the deposited matter that clusters evolving in the bimodal regime blow out as a wind or recycle into further stellar generations. ",0,1
"An overview of game-theoretic approaches to energy-efficient resource allocation in wireless networks is presented. Focusing on multiple-access networks, it is demonstrated that game theory can be used as an effective tool to study resource allocation in wireless networks with quality-of-service (QoS) constraints. A family of non-cooperative (distributed) games is presented in which each user seeks to choose a strategy that maximizes its own utility while satisfying its QoS requirements. The utility function considered here measures the number of reliable bits that are transmitted per joule of energy consumed and, hence, is particulary suitable for energy-constrained networks. The actions available to each user in trying to maximize its own utility are at least the choice of the transmit power and, depending on the situation, the user may also be able to choose its transmission rate, modulation, packet size, multiuser receiver, multi-antenna processing algorithm, or carrier allocation strategy. The best-response strategy and Nash equilibrium for each game is presented. Using this game-theoretic framework, the effects of power control, rate control, modulation, temporal and spatial signal processing, carrier allocation strategy and delay QoS constraints on energy efficiency and network capacity are quantified. ",0,1
"KS 1741-293, discovered in 1989 by the X-ray camera TTM in the Kvant module of the Mir space station and identified as an X-ray burster, has not been detected in the hard X band until the advent of the INTEGRAL observatory. Moreover this source has been recently object of scientific discussion, being also associated to a nearby extended radio source that in principle could be the supernova remnant produced by the accretion induced collapse in the binary system. Our long term monitoring with INTEGRAL, covering the period from February 2003 to May 2005, confirms that KS 1741-293 is transient in soft and hard X band. When the source is active, from a simultaneous JEM-X and IBIS data analysis, we provide a wide band spectrum from 5 to 100 keV, that can be fit by a two component model, a multiple blackbody for the soft emission and a Comptonized or a cut-off power law model for the hard component. Finally, by the detection of two X-ray bursters with JEM-X, we confirm the bursting nature of KS 1741-293, including this source in the class of the hard tailed X-ray bursters. ",0,1
We predict the nature (attractive or repulsive) and range (exponentially screened or long-range power law) of the electrostatic interactions of oppositely charged and planar plates as a function of the salt concentration and surface charge densities (whose absolute magnitudes are not necessarily equal). An analytical expression for the crossover between attractive and repulsive pressure is obtained as a function of the salt concentration. This condition reduces to the high-salt limit of Parsegian and Gingell where the interaction is exponentially screened and to the zero salt limit of Lau and Pincus in which the important length scales are the inter-plate separation and the Gouy-Chapman length. In the regime of low salt and high surface charges we predict - for any ratio of the charges on the surfaces - that the attractive pressure is long-ranged as a function of the spacing. The attractive pressure is related to the decrease in counter-ion concentration as the inter-plate distance is decreased. Our theory predicts several scaling regimes with different scaling expressions for the pressure as function of salinity and surface charge densities. The pressure predictions can be related to surface force experiments of oppositely charged surfaces that are prepared by coating one of the mica surfaces with an oppositely charged polyelectrolyte. ,0,1
"We apply a previously developed Gibbs sampling framework to the foreground corrected 3-yr WMAP polarization data and compute the power spectrum and residual foreground template amplitude posterior distributions. We first analyze the co-added Q- and V-band data, and compare our results to the likelihood code published by the WMAP team. We find good agreement, and thus verify the numerics and data processing steps of both approaches. However, we also analyze the Q- and V-bands separately, allowing for non-zero EB cross-correlations and including two individual foreground template amplitudes tracing synchrotron and dust emission. In these analyses, we find tentative evidence of systematics: The foreground tracers correlate with each of the Q- and V-band sky maps individually, although not with the co-added QV map; there is a noticeable negative EB cross-correlation at l <16 in the V-band map; and finally, when relaxing the constraints on EB and BB, noticeable differences are observed between the marginalized band powers in the Q- and V-bands. Further studies of these features are imperative, given the importance of the low-l EE spectrum on the optical depth of reionization tau and the spectral index of scalar perturbations n_s. ",0,1
"We present our work on pairing based cooling of Fermi gases. The motivation for this research arises from the need to achieve lower temperatures and higher density in ultracold atomic gases. This field aims to study the behavior of gases at temperatures close to absolute zero, where classical physics can no longer accurately explain their behaviors. Studies have shown that Fermi gases can be cooled below their Fermi temperature by pairing fermions into composite bosons.The key idea behind our work is to make use of this pairing mechanism to cool the Fermi gas even further. We propose to control the interaction between the fermions and the composite bosons by tuning external magnetic fields. Our methodology involves using numerical simulations to study the thermalization time scale of the Bose-Fermi mixture, as well as the overall cooling efficiency.The problem we attempt to solve is the lack of efficient cooling methods for Fermi gases. Our pairing-based cooling scheme offers a new avenue to achieve this goal. By using composite bosons to reduce the number of fermions, we can increase the density of the gas for a given temperature. Our results show that this method is effective in cooling a Fermi gas to lower temperatures than traditional cooling methods. We believe that our work has the potential to contribute to the development of more efficient cooling methods for ultracold atomic gases.",1,0
"In this study, we present new evidence of recent feedback energy release in the cores of two elliptical galaxies based on Spitzer observations of the transient, extended dust. The key ideas behind our research are to investigate the mechanisms powering the high-energy processes in the nuclei of early-type galaxies and to understand their impact on the interstellar medium (ISM). The methodology employed in this work involves the analysis of imaging and spectroscopic data obtained with the Infrared Spectrograph (IRS) instrument on board the Spitzer Space Telescope. We detect extended dust features in the nuclei of NGC 5419 and IC 4296 that are spatially associated with outflows of hot gas and X-ray emission, indicative of an active galactic nucleus (AGN). Furthermore, we find that these dust structures have properties consistent with the presence of newly formed dust grains that have been heated by the AGN. The motivation for this study is to better understand the interplay between the AGN and the ISM in early-type galaxies, as this relationship has significant implications for galaxy evolution and the growth of supermassive black holes. Overall, our work represents a step forward in our understanding of feedback processes in galaxy cores, and sheds light on the physical conditions under which dust can be created and destroyed in these environments.",1,0
"In this study, we present the results of Hubble Space Telescope/Advanced Camera for Surveys (HST/ACS) coronagraphic observations of the dust surrounding HD 100546. The focus of our work is on the structure and morphology of the circumstellar dust disk and its interaction with a putative giant planet. The disk around HD 100546, which is known to contain evidence of both grain growth and dynamical interaction, presents a unique laboratory for investigating planet-disk interactions at an unusually advanced stage. Our observations reveal a relatively bright inner ring region that corresponds in location with a sharp rise in the spectral energy distribution. We found evidence for a gap beyond the ring, presumably carved by a massive protoplanet, and scattered light from dust particles presumably being displaced by the putative planet. The detailed structure of the disk is consistent with the presence of a relatively massive giant planet which injects sufficient energy to open a gap in the disk and simultaneously triggers the growth of a large inner ring via the Rossby vortices mechanism. Our findings suggest that HD 100546 represents a benchmark system to understand the formation and evolution of young Jupiter-like planets.",1,0
"In this research, we have investigated the optical properties of Er3+ doped alkali-chloro phosphate glasses for optical amplifiers. The motivation for this study was the need for cost-effective and efficient optical amplifiers in the optical communication industry. Erbium (Er3+) offers excellent amplification characteristics at the communication wavelength of 1550 nm, making it an ideal candidate for optical amplifiers.The work attempts to solve the issue of signal attenuation in optical fibers, which occurs due to the long transmission distance. The attenuation of the optical signal can cause a decrease in its strength, resulting in signal loss and degradation. The use of Er3+ doped glasses as optical amplifiers can help to overcome this problem by boosting the signal strength and decreasing the signal loss.Our study revealed that the Er3+ doped alkali-chloro phosphate glasses exhibited strong absorption and emission characteristics in the communication wavelength region. We analyzed the absorption and emission spectra, along with the Judd-Ofelt parameters, to characterize the glasses' optical properties. The glasses showed a high stimulated emission cross-section and a large gain coefficient, indicating their suitability for optical amplification.In conclusion, we have demonstrated the feasibility of Er3+ doped alkali-chloro phosphate glasses for optical amplification applications. The findings of this study can be useful for developing efficient and cost-effective optical amplifiers in the future.",1,0
"In our work, we investigate the origin of magnetoelectric behavior in BiFeO_3, a material that exhibits remarkable properties, such as a large magnetoelectric effect coupled with multiferroic properties. The motivation behind this research is the immense potential for technological applications, such as data storage, spintronics, and sensor devices. Despite several attempts, the specific mechanism governing the magnetoelectric behavior in BiFeO_3 is still unresolved. Thus, our work aims to solve this crucial problem.We employ a combination of experimental and theoretical methods to identify the fundamental principles resulting in the magnetoelectric coupling. Our methodology includes first-principles calculations utilizing density-functional theory, X-ray resonant magnetic scattering, and magneto-transport measurements. Through these techniques, we find that the BiFeO_3 crystal structure is a contributing factor to its magnetic behavior, with Fe^3+ ions experiencing both electric and magnetic fields simultaneously, resulting in the magnetocristalline anisotropy. Furthermore, our research highlights the importance of spin-orbit interactions in understanding the multiferroic properties of BiFeO_3.In conclusion, our work provides crucial insights into the fundamental mechanisms underlying magnetoelectric behavior in BiFeO_3. Our results will inform the design of novel magnetoelectric materials for a range of technological applications.",1,0
"We present a study on the gas-grain chemistry occurring in cold interstellar cloud cores, employing a microscopic Monte Carlo approach to surface chemistry. The main objective of our work is to understand the chemical evolution of such cloud cores by modeling the physical-chemical interactions between gas-phase species and the interstellar dust grains. Our motivation stems from the fact that these molecular clouds, containing a large amount of molecular hydrogen, are believed to be the birthplace of new stars and planets; therefore, studying the chemical evolution of these regions can help us understand the origins of life in the universe.We employ an improved version of the KMC (kinetic Monte Carlo) method, which allows for a more realistic modelling of the surface chemistry on interstellar dust grains, taking into account the physical and chemical properties of the surface sites. Our results show that the gas-phase species can readily adsorb onto the dust grain surfaces, with formation of molecular hydrogen being the dominant process. Furthermore, we find that the density of the gas-phase species and the surface temperature have a significant influence on the chemical evolution of these regions.Overall, our study provides deeper insight into the chemical processes occurring in cold interstellar cloud cores, and can assist in the comprehension of the chemical and physical conditions necessary for the formation of organic molecules and their relevance to the origin of life.",1,0
